study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,celltype,n_selected_genes,padj_celltype_BH,padj_global_BH
GSE250136,pseudobulk_deseq2,celltype_barcode,Mapk1ip1l,129.93162978474453,-0.07742565186542269,0.06251184294254088,1.5939989616308594,0.2067557229451615,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dlgap5,48.98048776575866,-0.08385622722979362,0.09970661152777534,2.5346303449186394,0.11137296640646956,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Fbxo34,13.752529214945143,-0.24991966008288138,0.1876297575696679,1.844754363667505,0.17439472753982999,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Atg14,17.024532476958218,0.05281563260950323,0.1818519858279907,0.21988929074294106,0.6391242862126775,0.7678453790749109,neuromesodermal.progenitors,9405,0.7678453790749109,0.8293451389544335
GSE250136,pseudobulk_deseq2,celltype_barcode,Ktn1,317.8175706101247,-0.06984629871201382,0.04211442606975045,3.732871681487012,0.0533515948417021,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Peli2,47.34637722796136,0.08089827832555342,0.10435736719787106,1.0058193524573085,0.31590648020423084,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmem260,6.1365490266888285,-0.26804248027321553,0.28051116969977385,1.5525544738636086,0.21275872722834194,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Exoc5,59.04089718088298,-0.058787729038589545,0.09330559317779766,0.5736824424625695,0.44879931118262706,0.7202137582339361,neuromesodermal.progenitors,9405,0.7202137582339361,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ap5m1,13.549099461571712,0.0030334432532588807,0.18272490741292954,0.026191362208351165,0.8714338561030188,0.8914330450999447,neuromesodermal.progenitors,9405,0.8914330450999447,0.9015633585764509
GSE250136,pseudobulk_deseq2,celltype_barcode,Naa30,12.9922704328366,-0.20180464948021884,0.19410354640854469,1.20934692704094,0.27146149989621726,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Armh4,10.867819735183664,-0.038204827925075124,0.21491574110404038,0.04929457389921765,0.8242953452009529,0.8584106068315485,neuromesodermal.progenitors,9405,0.8584106068315485,0.8784385288738343
GSE250136,pseudobulk_deseq2,celltype_barcode,Ttc5,38.2755162869859,-0.210734426688577,0.11202903886697657,4.0481709434344,0.04421923117924578,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Parp2,78.39439949239313,0.04149318308824886,0.078314069573998,1.1306319500974382,0.2876405829413806,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Osgep,76.75162220317358,0.12780167167053927,0.09090168881611191,4.056753137314104,0.043995014189863346,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Apex1,235.60960886126284,-0.03629962415610309,0.056648856157742636,0.6837125034511473,0.40831126083403047,0.7111658577324719,neuromesodermal.progenitors,9405,0.7111658577324719,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pip4p1,24.937597205747803,0.04176965879606903,0.1366311843997686,0.670436674973871,0.412899403701341,0.7119173708100746,neuromesodermal.progenitors,9405,0.7119173708100746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pnp,88.49241798639152,0.14929198057068996,0.07778866562276862,5.02093509384153,0.02504264168606178,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mettl17,12.414160848246532,-0.3121231990312382,0.19604930700528458,2.594163466180575,0.10725805739028196,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Arhgef40,11.400500460993111,0.09253115126755677,0.20721341509416907,0.253160750761964,0.6148582366866049,0.7606868871398998,neuromesodermal.progenitors,9405,0.7606868871398998,0.8282418559372111
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfp219,45.473421357473654,-0.016629153373910598,0.10504154301507525,0.2419206766939226,0.6228223295228673,0.7618160200167964,neuromesodermal.progenitors,9405,0.7618160200167964,0.8286426767312063
GSE250136,pseudobulk_deseq2,celltype_barcode,Hnrnpc,731.405633937851,0.03502949391064368,0.03562636188573141,1.0270486412407251,0.3108528663715369,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Rpgrip1,53.689236076580386,0.051515434745881356,0.1067142636233006,0.383001906127447,0.5360010295329934,0.7362191458726922,neuromesodermal.progenitors,9405,0.7362191458726922,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Supt16,593.3065316155772,-0.0017947377816924296,0.035386896318506104,0.012651486026328485,0.9104437585574943,0.9198262874314537,neuromesodermal.progenitors,9405,0.9198262874314537,0.925679000598632
GSE250136,pseudobulk_deseq2,celltype_barcode,Chd8,92.89335835312886,-0.03678390909143428,0.07900305223616168,0.3581078359879655,0.5495589774390733,0.7419347517005142,neuromesodermal.progenitors,9405,0.7419347517005142,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Rab2b,12.860702604205676,0.010179030728912792,0.187959846421464,0.5447879377801144,0.4604551953250886,0.7228294706623031,neuromesodermal.progenitors,9405,0.7228294706623031,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Tox4,38.163168092235985,0.11608655939333896,0.1162984543820026,1.0032778031821294,0.31651867319178506,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mettl3,13.831342600049092,0.14203358214939446,0.19156557364585744,0.635656475804609,0.4252880407891145,0.7131699766491928,neuromesodermal.progenitors,9405,0.7131699766491928,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Sall2,45.769162264052866,0.0019511572448628893,0.10743493181031258,1.7022080556186836,0.19199946459248535,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dad1,171.67439824573324,0.03713178090023782,0.053604697116045374,0.4813306133768833,0.48782022087114324,0.7258960894308245,neuromesodermal.progenitors,9405,0.7258960894308245,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Abhd4,9.209659008190991,0.262252115301474,0.22674715205066215,1.3872467122991168,0.23887061479453095,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Oxa1l,49.710992148999495,0.1367040674731489,0.10034696411819584,2.8926766032783178,0.08898298111115004,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mrpl52,232.94283476858888,-0.02587733379076017,0.049104193477127286,0.5629150818575113,0.45308809053128335,0.7202137582339361,neuromesodermal.progenitors,9405,0.7202137582339361,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Mmp14,7.7777520665608,0.23122199937380336,0.25735038315846553,0.8576854188048344,0.3543872222562253,0.703484422070736,neuromesodermal.progenitors,9405,0.703484422070736,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Lrp10,11.719803109964717,0.12560422840379812,0.2120990841640358,0.43028971765460255,0.5118468224507352,0.7307651752252259,neuromesodermal.progenitors,9405,0.7307651752252259,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Prmt5,112.13631100528603,-0.03100517170689607,0.07107932288780869,0.5087859266668318,0.47566489194008726,0.7234030041086215,neuromesodermal.progenitors,9405,0.7234030041086215,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Haus4,39.80741402549769,0.1806069451016687,0.11574468142352484,4.6643447809194925,0.030795171467665066,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ajuba,21.359579965544484,0.10913988927726394,0.16533438381180243,2.8317837664323235,0.09241566052261836,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Psmb5,336.0777930113123,-0.010757818086251094,0.045619231213211195,0.16621204953975166,0.6835004574569299,0.7844176700474813,neuromesodermal.progenitors,9405,0.7844176700474813,0.8356066184211955
GSE250136,pseudobulk_deseq2,celltype_barcode,Cdh24,8.249645058551325,-0.06701348601178399,0.24816293711429552,1.4712174615040965,0.22515370391309225,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Acin1,288.25002836999346,0.01148565143607911,0.04632631630557583,0.13647646376193734,0.7118093192311638,0.7980761508679579,neuromesodermal.progenitors,9405,0.7980761508679579,0.8410294195472912
GSE250136,pseudobulk_deseq2,celltype_barcode,1700123O20Rik,48.12632342082248,0.1421716018366441,0.12051575913279909,1.4144331318510694,0.23432185995334168,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Homez,7.660896450183298,-0.34991378259159167,0.25192391318359947,2.609989993279413,0.10619243247615832,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pabpn1,483.68233356316745,-0.030408498909326797,0.04050880536322942,0.6830600021074247,0.40853501077930265,0.7111658577324719,neuromesodermal.progenitors,9405,0.7111658577324719,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc22a17,10.422742386069007,-0.05334509602354287,0.22283572919126354,0.09772185559339164,0.7545808159259363,0.8180374705322978,neuromesodermal.progenitors,9405,0.8180374705322978,0.8526874024781865
GSE250136,pseudobulk_deseq2,celltype_barcode,Efs,14.206857397357041,0.3784001434221658,0.1781556146374571,5.450804123723714,0.019559321809390778,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Ngdn,36.06780456701281,-0.023677429793279234,0.11558838625806155,0.043156809028630505,0.8354302893238527,0.8659049890997174,neuromesodermal.progenitors,9405,0.8659049890997174,0.882852357754517
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfhx2,16.9334936970843,-0.23955859970278087,0.17196790537586973,1.9933814671644257,0.15798776588403113,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dhrs4,41.457839494582615,0.1578697547157929,0.10713639286009688,3.74486859981846,0.052969892010409414,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Pck2,13.627397490474635,0.18188766745552412,0.19746711608893106,1.841444076888365,0.17478178689103158,0.7008055266644746,neuromesodermal.progenitors,9405,0.7008055266644746,0.8252390699418494
GSE250136,pseudobulk_deseq2,celltype_barcode,Dcaf11,14.181192157218474,-0.1280256584573026,0.17722361162359115,0.9649354966129238,0.32594650762579996,0.7014490156139067,neuromesodermal.progenitors,9405,0.7014490156139067,0.8252390699418494
