study,technique,analysis_level,gene,neural__log2FoldChange,neuromesodermal.progenitors__log2FoldChange,pluripotent__log2FoldChange,somitic__log2FoldChange,unknown__log2FoldChange,neural__pvalue,neuromesodermal.progenitors__pvalue,pluripotent__pvalue,somitic__pvalue,unknown__pvalue,neural__padj_celltype_BH,neuromesodermal.progenitors__padj_celltype_BH,pluripotent__padj_celltype_BH,somitic__padj_celltype_BH,unknown__padj_celltype_BH,neural__pct_TLS,neuromesodermal.progenitors__pct_TLS,pluripotent__pct_TLS,somitic__pct_TLS,unknown__pct_TLS,neural__pct_neural_bias,neuromesodermal.progenitors__pct_neural_bias,pluripotent__pct_neural_bias,somitic__pct_neural_bias,unknown__pct_neural_bias,neural__detection_freq,neuromesodermal.progenitors__detection_freq,pluripotent__detection_freq,somitic__detection_freq,unknown__detection_freq
GSE250136,mast,celltype_single_cell,Eif2s2,0.17775348787555778,-0.6245290510186337,-4.66273405281761,-0.2525618538372054,-0.07797890265456076,0.17246743157063607,0.2019377866222352,0.0219204093885685,0.8200432894771473,0.6166199269388709,0.17896377467961508,0.9568423640428352,0.4160006581741666,0.9986810248541517,0.995500824812625,0.9975721607769086,0.9988551803091014,1,0.9900367068694285,0.9640287769784173,0.999204665959703,1,1,0.9930458970792768,0.983957219251337,0.9983955074207782,0.9991840065279478,1,0.9908606245239908,0.9754601226993865
GSE250136,mast,celltype_single_cell,Eif3a,1.0773821657727964,0.18034326089475883,0.08934776535192945,0.6348964729976991,-1.2327864068520373,0.007231662920199112,0.04400984855189383,0.48614998586255515,0.3090044119558469,0.2009929791348455,0.013903561746766064,0.9568423640428352,0.9355206543413022,0.9837481328310289,0.995500824812625,0.9935257620717561,0.9977103606182026,0.996309963099631,0.9874147876245412,0.8705035971223022,0.9952279957582184,0.9900568181818182,1,0.9902642559109874,0.8449197860962567,0.9943842759727236,0.9955120359037127,0.9979381443298969,0.9881949733434882,0.8558282208588958
GSE250136,mast,celltype_single_cell,Eif3b,0.2117720731930981,-0.013225608248119247,-0.16450203566453703,-0.006790049946960863,-0.29796486734306593,0.020780544320252083,0.9181801197654086,0.6005686094855756,0.9015336354552268,0.5407952811221981,0.028485689967087127,0.9917690380429758,0.9636030410824716,0.9986810248541517,0.995500824812625,0.835716212570812,0.8414424728105323,0.955719557195572,0.7923439958049292,0.4028776978417266,0.8361611876988335,0.84375,0.9299065420560748,0.799721835883171,0.4385026737967914,0.8359406337745688,0.8421052631578947,0.9443298969072165,0.7943640517897944,0.4233128834355828
GSE250136,mast,celltype_single_cell,Eif3c,0.5647188397992631,0.06719289370209225,0.18278061604415896,0.30945317057773103,-0.8314285421505758,0.040853753363666485,0.0794237906115465,0.4541927768759732,0.39625136032791164,0.21135673499699353,0.048189372061562395,0.9568423640428352,0.9346521239809183,0.9837481328310289,0.995500824812625,0.9892096034529269,0.9828277046365197,0.996309963099631,0.9805977975878343,0.920863309352518,0.98966065747614,0.9928977272727273,1,0.9791376912378303,0.9037433155080213,0.989437090520123,0.9857201142390861,0.9979381443298969,0.9801980198019802,0.911042944785276
GSE250136,mast,celltype_single_cell,Eif3d,0.33185909660592516,0.01126828194981222,0.2846151039218574,0.008621969778789484,0.13626625163254102,0.004679139868879427,0.5907328482356152,0.5371192850887372,0.08569285104261076,0.6445935059570784,0.011550271626473438,0.9832753433879675,0.9355206543413022,0.9837481328310289,0.995500824812625,0.9109792284866469,0.9009730967372639,0.9704797047970479,0.86418458311484,0.4892086330935252,0.8981972428419936,0.8821022727272727,0.9766355140186916,0.8247566063977747,0.5614973262032086,0.9045326915363017,0.8955528355773154,0.9731958762886598,0.8533891850723534,0.5306748466257669
GSE250136,mast,celltype_single_cell,Eif3e,0.702908096287965,0.3500488539881861,-7.437978952295146,0.3976570356365503,-0.6279713209906026,0.03719585990436246,0.29778316353227574,0.4394921304329634,0.034237785312551346,0.3899418208181207,0.04480291164784984,0.9568423640428352,0.9334148883755017,0.9837481328310289,0.995500824812625,0.9935257620717561,0.9902690326273612,1,0.9900367068694285,0.8633093525179856,0.9939024390243902,0.9943181818181818,0.9953271028037384,0.9986091794158554,0.839572192513369,0.9937157373980479,0.9914320685434517,0.9979381443298969,0.9923838537699924,0.8496932515337423
GSE250136,mast,celltype_single_cell,Eif3f,0.8968006105343145,0.23595815700468048,-0.1020959241699888,0.49579309355481715,-0.3339585513961696,0.006153771053977865,0.2300204031606831,0.976934918509956,0.014813206308958497,0.8400495676119564,0.01300821901014133,0.9568423640428352,1,0.9837481328310289,0.995500824812625,0.9924467224170488,0.994848311390956,1,0.994231777661248,0.8129496402877698,0.9931071049840933,0.9886363636363636,1,1,0.8181818181818182,0.9927797833935018,0.993064055487556,1,0.9958111195734958,0.8159509202453987
GSE250136,mast,celltype_single_cell,Eif3g,0.18028495471671935,-0.03440576443390975,-0.10218901081974985,0.006226062408976496,-0.19225060794284898,0.053013243055043645,0.06470516868906505,0.3163595180644316,0.9904502049735818,0.6231473665950236,0.06093312189637587,0.9568423640428352,0.8984198399863772,0.9986810248541517,0.995500824812625,0.8376045319665498,0.8231253577561534,0.9630996309963099,0.7970634504457262,0.48201438848920863,0.8324496288441146,0.7755681818181818,0.9345794392523364,0.7983310152990264,0.5187165775401069,0.8350046797700227,0.8094655242758058,0.9505154639175257,0.7974105102817974,0.5030674846625767
GSE250136,mast,celltype_single_cell,Eif3h,0.7434828058266989,0.11322909513215951,0.2229871014229099,0.23876857451776434,-0.52094889654167,0.0030570773490079,0.8708148773032763,0.5863017330157407,0.17971425294560112,0.5623471140061584,0.009760419475235928,0.9901382823531624,0.9500980645074812,0.9837481328310289,0.995500824812625,0.9851632047477745,0.9885518030910132,0.996309963099631,0.9863660199265862,0.8273381294964028,0.9856839872746553,0.9872159090909091,0.9906542056074766,0.9944367176634215,0.8449197860962567,0.9854258590720685,0.9881680946552428,0.9938144329896907,0.9885757806549885,0.8374233128834356
GSE250136,mast,celltype_single_cell,Eif3i,0.5684552082295289,0.22458639369887035,0.49453097134510315,0.12159208051057213,0.09840685037993024,0.0010683371192703533,0.28909382177483,0.2540121733504576,0.37666543587809587,0.01218156751217205,0.007731863558109168,0.9568423640428352,0.8542439141629059,0.9837481328310289,0.6547036535613597,0.9544105745886161,0.9450486548368632,0.981549815498155,0.9417933927635029,0.5683453237410072,0.9522799575821845,0.9545454545454546,0.985981308411215,0.933240611961057,0.7219251336898396,0.953336007487632,0.9477764177886577,0.9835051546391752,0.9394516374714394,0.656441717791411
GSE250136,mast,celltype_single_cell,Eif3k,0.712760687775897,0.6591163330879644,-4.40282607629396,0.16389402075989157,-0.844770649565679,0.0062974238300601134,0.04210616398473814,0.4595233960183507,0.6714737973159018,0.20704336696964465,0.013109755845154216,0.9568423640428352,0.9355206543413022,0.9879344995215968,0.995500824812625,0.984353925006744,0.9885518030910132,1,0.9842684845306765,0.8273381294964028,0.985153764581124,0.9900568181818182,1,0.9888734353268428,0.8128342245989305,0.9847573204973927,0.988984088127295,1,0.9855293221629855,0.8190184049079755
GSE250136,mast,celltype_single_cell,Eif3l,0.2838074000456716,0.04921182048315176,0.1690091028280083,0.15465579630481407,-0.4131910722780705,0.0061887157053455875,0.8006110392143075,0.626347102191786,0.26299457353726324,0.3194803098447894,0.013020900752289965,0.9901382823531624,0.966440990871839,0.9837481328310289,0.995500824812625,0.8367952522255193,0.8168288494562106,0.9261992619926199,0.7703198741478763,0.4748201438848921,0.8332449628844114,0.8110795454545454,0.9252336448598131,0.7955493741307371,0.48128342245989303,0.8350046797700227,0.8151774785801713,0.9257731958762887,0.7772277227722773,0.4785276073619632
GSE250136,mast,celltype_single_cell,Eif3m,0.3484576287350176,0.10608270831386335,0.1712838492052997,0.17972726430868047,-0.03260110828333751,0.004755800728536451,0.4446951821723382,0.2675820407107108,0.6160721147409083,0.8905443329408608,0.01167084431658083,0.9568423640428352,0.8797829805101655,0.9879344995215968,0.996634504104157,0.9689776099271649,0.9593589009730967,0.981549815498155,0.955951756685894,0.7410071942446043,0.9597030752916225,0.9488636363636364,0.9953271028037384,0.9582753824756607,0.7754010695187166,0.9643000401123145,0.9563443492452061,0.9876288659793815,0.9565879664889566,0.7607361963190185
GSE250136,mast,celltype_single_cell,Eif4a1,1.238930131945347,0.35503145694567095,-1.0694557816405386,-0.043705254942436156,-0.15652910021207944,0.017867842596765666,0.38729307035812605,0.32192443438417834,0.9819821028338748,0.9744172929225786,0.025221715004360133,0.9568423640428352,0.900870965141245,0.9986810248541517,0.9967258111793633,0.9981116806042623,0.9988551803091014,1,0.9963293130571579,0.9496402877697842,0.9981442205726405,1,1,0.9972183588317107,0.9572192513368984,0.9981280919909079,0.9991840065279478,1,0.9965727341964966,0.9539877300613497
GSE250136,mast,celltype_single_cell,Eif4a3,0.2989832963419228,0.051848455308131314,0.044401430901461314,0.09740043265547582,-0.23924921122990606,0.01153755543323894,0.5754273021573219,0.7863001076334831,0.7255616985782,0.6719384429435036,0.01843024881591848,0.9832753433879675,0.9977448358812655,0.9879344995215968,0.995500824812625,0.8850822767736715,0.8563251287922152,0.9188191881918819,0.8148925013109596,0.5323741007194245,0.8844114528101803,0.8693181818181818,0.9299065420560748,0.8191933240611962,0.5561497326203209,0.8847439497258992,0.8600571195430436,0.9237113402061856,0.816070068545316,0.5460122699386503
GSE250136,mast,celltype_single_cell,Eif4b,0.2855728490099039,0.2153000467189239,-0.016411363410549384,0.25823578946633363,-0.23331701952578232,0.004804650648866446,0.023337119745323452,0.9947339758164107,0.08135898798469457,0.594284161797093,0.011701037283240881,0.9568423640428352,1,0.9837481328310289,0.995500824812625,0.8421904504990558,0.8013737836290784,0.9298892988929889,0.8515993707393812,0.4028776978417266,0.852863202545069,0.8409090909090909,0.9252336448598131,0.8609179415855355,0.44919786096256686,0.847573204973927,0.8127294981640147,0.9278350515463918,0.8541507996953541,0.4294478527607362
GSE250136,mast,celltype_single_cell,Eif4e,0.07411866904081776,-0.058040194865986994,-0.014677562572984915,-0.11497023170487042,-0.6511467880853525,0.10055122183014387,0.6347876145173098,0.4439235281907887,0.40351416915303084,0.045324852673942484,0.10828593120169339,0.9832753433879675,0.9338764996524848,0.9837481328310289,0.9105107534514731,0.8462368492042083,0.8689181453921008,0.9188191881918819,0.8479286837965391,0.5035971223021583,0.8295334040296924,0.8522727272727273,0.8878504672897196,0.8303198887343533,0.47593582887700536,0.8378125417836609,0.8641370869033048,0.9051546391752577,0.8431073876618431,0.48773006134969327
GSE250136,mast,celltype_single_cell,Eif4ebp1,-0.08610291929421177,-0.10574289245681134,-0.7334459917952714,0.06368095885011771,-0.5371038554239478,0.5635061274290412,0.40447278786432156,0.0016814957385539319,0.689209975992029,0.1866878738745858,0.5695079678395281,0.9568423640428352,0.14088121406054452,0.9879344995215968,0.995500824812625,0.8818451578095495,0.8477389811104751,0.992619926199262,0.8280020975353959,0.6618705035971223,0.8579003181336161,0.8309659090909091,0.9953271028037384,0.8484005563282336,0.6149732620320856,0.8697686856531622,0.842921256629947,0.9938144329896907,0.8335872048743336,0.6349693251533742
GSE250136,mast,celltype_single_cell,Eif4g1,0.3116461944692617,-0.15816930706490284,-0.5958905319278713,-0.03255685606632053,0.13345403255866817,0.035851290147074645,0.6250109990036583,0.10923188658135495,0.29947951997230216,0.644112654943107,0.04349005935454794,0.9832753433879675,0.6743716767311836,0.9837481328310289,0.995500824812625,0.9034259509036957,0.9026903262736119,0.9261992619926199,0.8736234923964342,0.43884892086330934,0.9093319194061505,0.890625,0.8878504672897196,0.8539638386648123,0.42780748663101603,0.9064045995453938,0.8992248062015504,0.9092783505154639,0.8682406702208683,0.4325153374233129
GSE250136,mast,celltype_single_cell,Eif4g2,0.6195044338276645,-0.020003252582135644,-0.2292662019792342,0.056500191250786536,-1.0880023067531646,0.04142946247765325,0.8784690481593412,0.6093779575850178,0.27185622344642246,0.18276910346728625,0.04880104959436673,0.9901382823531624,0.9649162709508062,0.9837481328310289,0.995500824812625,0.9840841650930672,0.9862621637092158,0.974169741697417,0.9858416360776088,0.8489208633093526,0.9840933191940615,0.9829545454545454,0.9813084112149533,0.9791376912378303,0.8609625668449198,0.984088781922717,0.98531211750306,0.977319587628866,0.984006092916984,0.8558282208588958
GSE250136,mast,celltype_single_cell,Eif4h,0.19191934572040825,0.06073596299335238,0.04946292765099569,0.052027153812318705,-0.11206490370194322,0.008492005027302567,0.5250744212158022,0.9500331177860812,0.3389114853837398,0.8801418147659648,0.015046000608540232,0.9716165828680945,1,0.9837481328310289,0.996634504104157,0.8338278931750742,0.8151116199198626,0.8856088560885609,0.8295752490823283,0.460431654676259,0.8404029692470838,0.8309659090909091,0.8878504672897196,0.8164116828929068,0.48663101604278075,0.8371440032089852,0.8196654426764586,0.8865979381443299,0.825971058644326,0.4754601226993865
GSE250136,mast,celltype_single_cell,Eif5,0.7645668630461664,0.13147027871059702,0.3751854699410151,0.08987360936119426,-0.2587961594667023,0.0021519254729772605,0.7540819116547443,0.6689107344736523,0.9146783532970767,0.865756123299277,0.008912141277491582,0.9832753433879675,0.9785166997544211,0.9986810248541517,0.995500824812625,0.9900188831939574,0.9816828849456211,0.992619926199262,0.9638175144205559,0.841726618705036,0.9875397667020148,0.984375,0.9906542056074766,0.9680111265646731,0.8609625668449198,0.9887685519454472,0.9824561403508771,0.9917525773195877,0.964965727341965,0.852760736196319
GSE250136,mast,celltype_single_cell,Eif5a,2.151741294427964,0.12079440759081805,-1.4570119335120886,0.11679222628941588,-0.9740065263440876,0.007287899383966305,0.6981170463501294,0.3944803867342814,0.6151907661230828,0.43072013525754,0.01393977082053113,0.9832753433879675,0.9144725268088905,0.9879344995215968,0.995500824812625,0.9997302400863232,0.9994275901545506,1,0.9994756161510225,0.9712230215827338,0.9997348886532343,1,1,0.9986091794158554,0.9893048128342246,0.9997325845701297,0.9995920032639739,1,0.9992383853769993,0.9815950920245399
GSE250136,mast,celltype_single_cell,Eif5b,0.32471921838247475,0.007688445198040128,-0.4938232178928095,0.09439933093453767,-0.4608880073307482,0.04348927440170601,0.8852963322681288,0.3392486978072799,0.7160646553449067,0.12566226780860099,0.05080689512866886,0.9901382823531624,0.900870965141245,0.9879344995215968,0.995500824812625,0.9616940922578905,0.9582140812821981,0.992619926199262,0.9307813319349764,0.6834532374100719,0.9591728525980912,0.953125,0.985981308411215,0.9276773296244785,0.7700534759358288,0.9604225163791951,0.9567523459812322,0.9896907216494846,0.9299314546839299,0.7331288343558282
GSE250136,mast,celltype_single_cell,Elavl1,0.25884789124154217,0.052893383708560116,-0.1179716016551895,0.12592121701522396,-0.43918974839568237,0.013001257382883269,0.5001917542365575,0.8234779415021037,0.36056187690681846,0.19732791034943803,0.01986238605542453,0.9672341034930508,0.9989153187003222,0.9837481328310289,0.995500824812625,0.8664688427299704,0.8666285060103034,0.8007380073800738,0.7996853696906135,0.5611510791366906,0.8708907741251326,0.8522727272727273,0.7850467289719626,0.8191933240611962,0.5294117647058824,0.8686990239336809,0.8625050999592003,0.7938144329896907,0.805026656511805,0.5429447852760736
GSE250136,mast,celltype_single_cell,Elob,0.6885059167875713,0.4185572382550511,-0.1355855119035958,0.11682231392668818,-0.5943522309405296,0.020624434467497118,0.34142533765704575,0.9589560779291976,0.6746029909273916,0.4164312906668759,0.02831714957434492,0.9568423640428352,1,0.9879344995215968,0.995500824812625,0.9970326409495549,0.9977103606182026,1,0.9963293130571579,0.9496402877697842,0.9978791092258749,0.9985795454545454,1,0.9986091794158554,0.9358288770053476,0.9974595534162322,0.9979600163198694,1,0.996953541507997,0.941717791411043
GSE250136,mast,celltype_single_cell,Eloc,0.24427309235994077,-0.026161115280145975,-0.6319615820824924,-0.01026334821853192,0.06535506957087023,0.0022907773592134154,0.9466285213926865,0.026897332970346438,0.024381999789538342,0.2744133277306092,0.008973962682423196,0.999854330950744,0.45940644713351714,0.9837481328310289,0.995500824812625,0.8931750741839762,0.8900973096737264,0.981549815498155,0.8510749868904037,0.48201438848920863,0.88016967126193,0.8835227272727273,0.9345794392523364,0.8915159944367177,0.5828877005347594,0.8866158577349913,0.8882088943288454,0.9608247422680413,0.8621477532368621,0.5398773006134969
GSE250136,mast,celltype_single_cell,Emg1,0.33832828594643916,0.039333822921916006,-0.11669032543119418,-0.03019738270460426,-0.06093304701533819,0.010776964004578407,0.9220897145270759,0.49282128912124556,0.6400258622959434,0.9401866388772223,0.017563983320438854,0.9917690380429758,0.9355206543413022,0.9879344995215968,0.9967258111793633,0.8804963582411653,0.8649112764739554,0.9704797047970479,0.8175144205558469,0.49640287769784175,0.8791092258748674,0.8707386363636364,0.9766355140186916,0.8303198887343533,0.5294117647058824,0.8797967642732986,0.8665850673194615,0.9731958762886598,0.821020563594821,0.5153374233128835
GSE250136,mast,celltype_single_cell,Eno1,0.6295889699116115,-0.03069284741492062,-1.3098270262766274,0.6187729116309422,-0.532959356980979,0.04641552615597692,0.994054673946953,0.00896186937517533,0.17710249921764415,0.6701961062421995,0.05378406965699361,0.999854330950744,0.30572592120026404,0.9837481328310289,0.995500824812625,0.9857027245751281,0.9879793932455638,0.992619926199262,0.9842684845306765,0.841726618705036,0.9830328738069989,0.9872159090909091,1,0.9874826147426982,0.8663101604278075,0.9843561973525873,0.9877600979192166,0.9958762886597938,0.9851485148514851,0.8558282208588958
GSE250136,mast,celltype_single_cell,Eny2,0.2994158955967863,0.04406304591423771,-0.13907444466808094,-0.09863085759379642,-0.16034569264483478,0.0037140878953334944,0.26332028460448237,0.20233019905933422,0.33962395289089276,0.848606350809018,0.010608130644196669,0.9568423640428352,0.771346694819356,0.9837481328310289,0.995500824812625,0.9366064202859455,0.9410417859187178,0.8966789667896679,0.9281594126900892,0.7050359712230215,0.9331919406150583,0.9559659090909091,0.9299065420560748,0.913769123783032,0.7219251336898396,0.9348843428265811,0.945328437372501,0.911340206185567,0.9242193450114242,0.7147239263803681
GSE250136,mast,celltype_single_cell,Eprs,0.14727824856965954,0.02149514490059712,-0.4361103908805384,0.21990156927200788,-0.33716192427428604,0.08235098941232559,0.6735285449927315,0.298605522891711,0.26704638663055685,0.6025351810957107,0.09027951855985372,0.9832753433879675,0.8825175240592783,0.9837481328310289,0.995500824812625,0.9403830590774211,0.929593589009731,0.985239852398524,0.8909281594126901,0.5467625899280576,0.9294803817603393,0.9375,0.9813084112149533,0.9068150208623088,0.5347593582887701,0.9348843428265811,0.9318645450836394,0.9835051546391752,0.8952779893373953,0.5398773006134969
GSE250136,mast,celltype_single_cell,Erh,0.19233879883669025,0.0703910353472994,-0.2046734394066536,0.19662005321954568,-0.13988844519949795,0.03361364243617799,0.7285014351114978,0.5335899327315834,0.13125941185334927,0.6181850333555113,0.04116114941445941,0.9832753433879675,0.9355206543413022,0.9837481328310289,0.995500824812625,0.8246560561100621,0.8196908986834573,0.8966789667896679,0.7996853696906135,0.4460431654676259,0.827677624602333,0.828125,0.8691588785046729,0.8066759388038943,0.49732620320855614,0.8261799705843027,0.8221134230926153,0.8845360824742268,0.8015993907083016,0.4754601226993865
GSE250136,mast,celltype_single_cell,Esd,0.3469895166618864,0.1311455314587584,-0.23654098586178485,0.119853327299833,-0.2834798356554522,0.003280646038240557,0.3926844865849691,0.5305845849266657,0.33438414056252375,0.529101478601793,0.009935006087437715,0.9568423640428352,0.9355206543413022,0.9837481328310289,0.995500824812625,0.9042352306447262,0.884373211219233,0.9040590405904059,0.86418458311484,0.49640287769784175,0.9095970307529162,0.875,0.8925233644859814,0.8845618915159944,0.5401069518716578,0.9069394304051344,0.8816809465524276,0.8989690721649485,0.8697638994668697,0.5214723926380368
GSE250136,mast,celltype_single_cell,Etfb,0.22221221210717879,-7.928785105715264e-5,-0.08480342269641516,0.20253672398235611,-0.03133254196532542,0.008539015330431506,0.973109488316284,0.1931806745917528,0.02563773271743019,0.5479825320324332,0.015066774983860548,0.999854330950744,0.7693061183527152,0.9837481328310289,0.995500824812625,0.8384138117075802,0.8460217515741271,0.966789667896679,0.8133193497640273,0.4748201438848921,0.8488865323435844,0.8451704545454546,0.9392523364485982,0.8525730180806675,0.5454545454545454,0.8436956812408076,0.8457772337821298,0.954639175257732,0.824067022086824,0.5153374233128835
GSE250136,mast,celltype_single_cell,Ewsr1,0.44259678633994115,0.10163556548375663,0.11783705123218402,0.12225260528723769,-0.4208191360614162,3.1922250012279683e-4,0.3981649786386004,0.6715537739799196,0.6904772484617753,0.3822823622692897,0.006421544580902452,0.9568423640428352,0.9785166997544211,0.9879344995215968,0.995500824812625,0.927974103048287,0.8946765884373211,0.9298892988929889,0.8746722600943891,0.539568345323741,0.9196712619300106,0.9090909090909091,0.9439252336448598,0.8817802503477051,0.5882352941176471,0.9237866024869635,0.8988168094655242,0.9360824742268041,0.8766184310738766,0.5674846625766872
GSE250136,mast,celltype_single_cell,Exosc8,0.2314791404092733,0.11587508451474271,-0.17883187417841873,0.028423176268568717,-0.13924914287865664,0.0017150430806609533,0.12903289643594326,0.47503161140282846,0.8362230851638418,0.62275722344289,0.008718135660026513,0.9568423640428352,0.9355206543413022,0.9986810248541517,0.995500824812625,0.8524413272187753,0.800801373783629,0.933579335793358,0.7692711064499214,0.43884892086330934,0.8404029692470838,0.8380681818181818,0.9299065420560748,0.7844228094575799,0.4919786096256685,0.8463698355395106,0.8115055079559363,0.931958762886598,0.7734196496572734,0.46932515337423314
GSE250136,mast,celltype_single_cell,Ezh2,0.41096343056886386,-0.02982119058781585,0.2935723481013799,0.15999051629120586,-0.14637668604375875,0.006137507309170886,0.9216967949936309,0.5598932261999483,0.01939595122490904,0.06133479341879164,0.01300603285864004,0.9917690380429758,0.9430943100093804,0.9837481328310289,0.9589069094561428,0.9487456164014028,0.9158557527189468,0.966789667896679,0.9124278972207656,0.5971223021582733,0.9448568398727466,0.9161931818181818,0.9579439252336449,0.8831710709318498,0.7165775401069518,0.9467843294558096,0.915952672378621,0.9628865979381444,0.9044173648134044,0.6656441717791411
GSE250136,mast,celltype_single_cell,Fabp5,1.0011558979202624,0.18071091290903762,-0.20558476647360813,0.014233859439431562,-0.4926100779834499,0.007896388611696023,0.7410626266021464,0.9305340156414237,0.9560402002145318,0.6053095806945838,0.014502184676104094,0.9832753433879675,1,0.9986810248541517,0.995500824812625,0.9762611275964391,0.9696622781911849,0.6678966789667896,0.9543786051389617,0.8561151079136691,0.9779957582184517,0.9730113636363636,0.6588785046728972,0.9541029207232267,0.839572192513369,0.9771359807460891,0.9706242350061199,0.6639175257731958,0.9543031226199543,0.8466257668711656
GSE250136,mast,celltype_single_cell,Fam104a,0.12155252214653922,-0.039074117483915316,-0.01113297548965475,0.03525781216354673,-0.25259056691781034,0.11715587227368411,0.6607843171388891,0.01042014446256539,0.9205231635165927,0.5401763446023002,0.1247520136181125,0.9832753433879675,0.3178144061082444,0.9986810248541517,0.995500824812625,0.8351766927434583,0.81740125930166,0.9372693726937269,0.7834294703723126,0.5107913669064749,0.8361611876988335,0.8252840909090909,0.883177570093458,0.7885952712100139,0.5187165775401069,0.8356732183446985,0.8196654426764586,0.9134020618556701,0.7848438690022849,0.5153374233128835
GSE250136,mast,celltype_single_cell,Fau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
GSE250136,mast,celltype_single_cell,Fbl,0.3530254490336717,-0.019074009562507044,-0.1048605132264111,0.10171284135871295,-0.08028919616079033,0.013721013974632745,0.4691627673630788,0.45162879901226727,0.6414244884203588,0.9699140284263729,0.020557449007607656,0.9568423640428352,0.9338764996524848,0.9879344995215968,0.9967258111793633,0.9282438629619638,0.9232970807097882,0.9704797047970479,0.8914525432616676,0.5971223021582733,0.926033934252386,0.9076704545454546,0.9813084112149533,0.885952712100139,0.6203208556149733,0.9271292953603423,0.9188086495308038,0.9752577319587629,0.8899466869763899,0.6104294478527608
GSE250136,mast,celltype_single_cell,Fdps,0.2547583036437788,-0.25443326687722534,-0.26318748283930127,-0.2881054457152188,-0.37579926862703195,0.29012836125658076,0.4239119792926775,0.606511744917078,0.32331949425093753,0.4222461192410732,0.2981583881024308,0.9568423640428352,0.9636030410824716,0.9837481328310289,0.995500824812625,0.8632317237658484,0.8889524899828277,0.985239852398524,0.8112218143681175,0.5755395683453237,0.8586956521739131,0.8835227272727273,0.9719626168224299,0.7955493741307371,0.5347593582887701,0.8609439764674421,0.8873929008567931,0.979381443298969,0.806930693069307,0.5521472392638037
GSE250136,mast,celltype_single_cell,Fkbp1a,0.395453665838049,0.1785588072204729,-0.3467082006415434,-0.26166800976383353,-0.09250672247996938,0.015849591545365836,0.4959875482162165,0.4338936303932961,0.2913841070072354,0.7097418992253393,0.022980562274605133,0.9672341034930508,0.9310179908439067,0.9837481328310289,0.995500824812625,0.9460480172646345,0.9444762449914138,0.948339483394834,0.9375983219716832,0.6546762589928058,0.9456521739130435,0.9502840909090909,0.9439252336448598,0.9346314325452016,0.7058823529411765,0.9458483754512635,0.9461444308445532,0.9463917525773196,0.9367859862909368,0.6840490797546013
GSE250136,mast,celltype_single_cell,Fkbp3,0.8166564930032685,0.13022342368020645,-9.372597295954625,0.23682127154179788,-0.4226337263413935,0.008853325325999854,0.34315274297972553,0.4931758596910869,0.6960086672488153,0.48593656324881507,0.015367357374804626,0.9568423640428352,0.9355206543413022,0.9879344995215968,0.995500824812625,0.9954140814674939,0.998282770463652,1,0.9910854745673833,0.935251798561151,0.9973488865323435,1,0.9953271028037384,0.9944367176634215,0.9625668449197861,0.9963898916967509,0.9987760097919217,0.9979381443298969,0.992003046458492,0.950920245398773
GSE250136,mast,celltype_single_cell,Fkbp4,0.502461915185969,0.06881361124735008,-4.947057983824877,0.05962592977079062,-0.005184781082081535,0.00228288991323428,0.6082188563458006,3.842143251221476e-4,0.7037100863840975,0.4504042910487823,0.008973962682423196,0.9832753433879675,0.041014879206789256,0.9879344995215968,0.995500824812625,0.9789587267332075,0.9730967372638809,1,0.9412690089145255,0.7122302158273381,0.972693531283139,0.9786931818181818,0.9953271028037384,0.9360222531293463,0.7807486631016043,0.9757989035967375,0.9747042023663811,0.9979381443298969,0.9398324447829398,0.7515337423312883
GSE250136,mast,celltype_single_cell,Fscn1,0.3260628324965662,-0.015384424879241632,0.27515052585552047,0.1634508795604077,-0.02501826298802534,0.0019970958952679,0.1256314883194097,0.4232732781806378,0.09630108591760973,0.23179927131489206,0.008849126187123925,0.9568423640428352,0.9252697612929077,0.9837481328310289,0.995500824812625,0.8572970056649581,0.8488838008013738,0.8450184501845018,0.912952281069743,0.5467625899280576,0.862407211028632,0.8735795454545454,0.8598130841121495,0.9026425591098748,0.4919786096256685,0.8598743147479609,0.8559771521827826,0.8515463917525773,0.9101294744859101,0.5153374233128835
GSE250136,mast,celltype_single_cell,Fth1,1.4035660214494357,0.48337824995917167,0.06287216787673522,0.3542736389677934,-0.6159377535112522,7.453238802331885e-4,0.4296162578967837,0.9954148801460181,0.6794588883865664,0.5045958173812892,0.007156386446969428,0.9568423640428352,1,0.9879344995215968,0.995500824812625,0.9975721607769086,0.998282770463652,1,0.9984268484530676,0.8705035971223022,0.9986744432661718,0.9971590909090909,1,0.9986091794158554,0.9090909090909091,0.9981280919909079,0.9979600163198694,1,0.9984767707539984,0.8926380368098159
GSE250136,mast,celltype_single_cell,Ftl1,2.577051426148156,-21.376166207040516,-7.232032870835662,1.7966923875835619,-0.7755294142651401,8.59042060454601e-4,0.757624421700984,1.4130549301505246e-6,0.09599833816090719,0.7446395095017171,0.007156386446969428,0.9832753433879675,6.03374455174274e-4,0.9837481328310289,0.995500824812625,0.9997302400863232,1,1,1,0.9784172661870504,1,1,1,1,0.9893048128342246,0.9998662922850649,1,1,1,0.9846625766871165
