study,technique,analysis_level,gene,neural__log2FoldChange,neuromesodermal.progenitors__log2FoldChange,pluripotent__log2FoldChange,somitic__log2FoldChange,unknown__log2FoldChange,neural__pvalue,neuromesodermal.progenitors__pvalue,pluripotent__pvalue,somitic__pvalue,unknown__pvalue,neural__padj_celltype_BH,neuromesodermal.progenitors__padj_celltype_BH,pluripotent__padj_celltype_BH,somitic__padj_celltype_BH,unknown__padj_celltype_BH
GSE250136,pseudobulk_deseq2,celltype_barcode,Pla2g15,-0.027463931280077753,-0.00511291458763593,0.22698581130135578,0.2212457568621927,-0.766449440011437,0.8687774035707103,0.9879942155010679,0.5742381418716325,0.44458973356128173,0.3582351342942695,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc7a6,-0.18081321525285443,-0.3146593466503344,0.23982808233521669,-0.30505806663361934,-1.4693522941992652,0.029405401087192473,0.026683469932685503,0.35260792508903516,0.039595530196116606,0.04728891872646633,0.6828008576499477,0.8396859888462195,1,0.8740558434627714,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc7a6os,0.03590326913622867,0.19109339801045908,0.04213475173508673,-0.24804691047015925,0.4101873884614404,0.6362671961709316,0.1761005031899739,0.8578119065104892,0.07897096412202138,0.509249305178988,1,0.9255584286789615,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Prmt7,-0.007543590939554018,-0.037006646569482174,0.08715380398904601,-0.08729024947208584,0.16308926674673016,0.8821606433130158,0.678058156719819,0.4186821258889774,0.32618823471654457,0.6242756050484837,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Smpd3,0.04326778045269866,0.2088566530347468,0.007023565678659947,0.5912894167324689,0.18823096264663894,0.8189378928989516,0.5600982941095535,0.9930716554837387,0.2869004427000324,0.821613986453664,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfp90,-0.011402242712166668,-0.11457592736716711,0.21096197268198597,0.028510207517780814,-0.7844334925941813,0.9009812609687912,0.46874816714841083,0.5602825506659344,0.8352868395988164,0.22287001129423847,1,0.9882939438251811,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cdh3,-0.6082068658258147,0.7593055644512109,-0.17691521977085672,0.28636151906478263,0,0.4010220249484772,0.27471686311839394,0.6500744221461944,0.6228689005853001,1,1,0.9439710623398081,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cdh1,-1.3818764216493358,1.8608699863521214,-3.332517205763842,0.027477468284842425,0,0.10038723593542115,0.08220577682963995,8.091248966863038e-5,0.9770000586954148,1,1,0.8803168535685436,0.00769045963979977,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tango6,-0.0402100871390441,0.03626024590849334,0.6100513688041638,0.0682007775916805,-0.733785392163726,0.6673196518966319,0.8134949469355626,0.018540757360682593,0.6432169290176678,0.3566081966277459,1,1,0.4540876542381328,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Has3,-0.3300534263034086,2.152100951294388,0.2164654630220985,-0.48271241661027925,-0.7690664218171631,0.6191732884239106,0.012601395733873557,0.8111805540097742,0.5723039574123371,0.41927817233433656,1,0.7627259782744028,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Chtf8,0.023771022570350922,0.011976188611700897,-0.16588906821414082,0.7137088710648283,-0.11443633111047956,0.8755632654198499,0.9629671332276805,0.7620037582106758,0.004055431385381564,0.8802519438935138,1,1,1,0.278624843945466,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm50241,-0.2851775546888975,2.5176239684066015,0.4157945259329112,-0.06546625304491048,-0.28590794844827827,0.7204154976767041,0.006002609807202263,0.6780649036931063,0.9448849484726154,0.7779752736253489,1,0.7170779771026341,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Utp4,0.029198878402588925,0.14374543054325117,0.020011797120693703,-0.12004381416780004,-0.2031695485385375,0.6702858236796088,0.18945975096120965,0.8860498823929677,0.2945145269155074,0.6595051567455212,1,0.9255584286789615,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sntb2,-0.1128494339220994,-0.22371144748425204,-0.00607929042753571,-0.1407176898372373,-0.6991826651519627,0.3137205950436254,0.17634015995847813,0.9763638115811456,0.4038952496351343,0.3346189131650746,1,0.9255584286789615,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm16208,-0.03193557507473203,1.8392816432710064,0,0.9246110677526046,0,0.9909464467728798,0.5147363136924203,1,0.7435635760944448,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Vps4a,0.14032770323558666,0.016644208262314497,0.2895321326334779,-0.1197325271055283,0.45644594050366266,0.022151471604754194,0.8781400906860534,0.16385446399781556,0.2611535463879841,0.3204464783038993,0.6013299327807767,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pdf,-1.2487774743872608,2.303092492853666,0,0.6203410348852565,0,0.633397114587958,0.38010270357427267,1,0.8143081509636899,1,1,0.9670740630189262,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cog8,-0.05410466137261419,-0.027056620379755605,-0.23671141533527013,0.017766059399474798,-0.4942635502446275,0.5393974471816534,0.8699973683575036,0.28035528988597,0.9060071329171456,0.5205045534784354,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Nip7,-0.0030165031426365517,-0.018630093240423872,0.025389486161788474,-0.06360757685539105,-0.08416380453252885,0.9314735705559678,0.7620551229550313,0.775521015389703,0.2848297806189989,0.7136788895825011,1,0.9935390657625321,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmed6,0.5646582166490967,1.7877202660349902,-0.3989864924720856,1.2664828752957613,0,0.8118220829942224,0.4555893519182979,0.8681051525751868,0.5982756576557307,1,1,0.9863424440018992,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Terf2,-0.03803529916251605,0.03164534919460386,-0.27620803084599727,0.0955684432639256,-0.5958633984691198,0.584231546984569,0.7907843440536568,0.11833767145961782,0.39252360475320164,0.2672032416869925,1,0.9965079529672576,0.9360336455883047,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cyb5b,0.014911830292956677,-0.2349888461949664,-0.13474707195321123,-0.1653045211776901,0.11725431894729721,0.7778925320044301,0.019412542684762037,0.23055111164255024,0.10618789118578921,0.7946512977327074,1,0.7966667338133263,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Nfat5,0.1325360825630626,0.24986987775028383,-0.3411096973126463,-1.1964288117094735,0.16336551314234138,0.06504757165825145,0.03158780338991619,0.1316004385488036,1.7880709702935813e-25,0.8392523393752619,0.9764971407002544,0.8396859888462195,0.9643073980411906,1.4909260854120663e-22,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Nqo1,0.14331850800819626,0.5587188808484159,0.16162028258541564,0.6381306294115915,15.877890409838598,0.6801081824590887,0.36588315425709805,0.520640924021151,0.3171963177914653,8.373080251521426e-77,1,0.9612276092985889,1,1,4.954702713997066e-74
GSE250136,pseudobulk_deseq2,celltype_barcode,Nob1,0.06799909026042746,0.04003772121038242,-0.12450916908855095,-0.04415255875344118,0.0898833879802206,0.13993220790313,0.6516743794076263,0.29661567025304814,0.6159540654423146,0.8058994751931294,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Wwp2,-0.003496120807785914,0.20152052250990346,0.012011182659334698,0.07693133417888545,0.5026170102683988,0.9592136795883108,0.10053139530349024,0.9295629436515561,0.5256424667795221,0.4386503058960406,1,0.906613871042511,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Psmd7,0.038044050270483666,0.006771445657699423,0.008057794924411148,-0.002064206480082227,-0.06136760151852916,0.18360604008795944,0.8704428175341616,0.8906988225881486,0.958936178139255,0.6707034850389296,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfhx3,0.03369304245126738,-0.03616696143037449,-0.26262095618195125,0.05499469837426113,-0.07964820644494172,0.6740454916376106,0.7549407971212455,0.16440000201899338,0.5413148926496235,0.8441166433372393,1,0.9935390657625321,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,D030068K23Rik,0.027803594265178082,0.5893011395775474,-0.896364927137443,0.8541997910471341,0,0.9693595941301941,0.48945906782451,0.32562957168081036,0.36438290705096077,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pmfbp1,-0.23522933195890255,1.8343056399480684,0.9592514169484767,0.45817922252448057,-0.7762120757000471,0.9149173695343815,0.40804492038908696,0.6661052457604768,0.8367232562659751,0.7276487555075173,1,0.9744322913808168,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Dhx38,-0.03382749170974721,-0.012743888427668762,-0.07638134577582163,0.05486857312513303,-0.1722592283325785,0.6187398539347027,0.9051439215197394,0.6342819610244249,0.5727422030765792,0.6411889654707837,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Txnl4b,-0.13718262961566535,-0.4878360778980701,0.3338117798581561,-0.843483207702437,-0.7665095513625814,0.4111168133663889,0.1595499994619909,0.5468682633445345,0.01570322194126707,0.3594892787384393,1,0.9201760454763919,1,0.6289517539096139,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Hp,-0.7803246159434815,2.6685296625606307,0,1.3621080561317496,0,0.9044967904228008,0.6814342749237547,1,0.8341148926340669,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Dhodh,-0.04491195388268936,-0.04837222943595549,0.16870969646417838,0.17944041277451028,-0.07787849718394113,0.5979089825425505,0.7601324922925672,0.5044114418237817,0.2215160383380243,0.9158969583636097,1,0.9935390657625321,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ist1,0.03289131822446616,-0.09721520041493775,0.23334102365460022,0.20875504067540687,0.9904772378345246,0.5904240645500849,0.39612843258727004,0.052561287339501786,0.03205114129898509,0.06090290765881871,1,0.9701192335128228,0.7085457133192222,0.806145090377986,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfp821,-0.031663971421118015,0.15919071789358297,0.24911383112409474,-0.16402349478730002,-0.12952812004789396,0.6565570009849486,0.18873659647378954,0.2808695410229967,0.1564352445941789,0.8300290340591985,1,0.9255584286789615,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Atxn1l,-0.21721181347095234,-0.20479479900234743,-0.13136067199362297,0.5218585600831993,-0.29556935723267236,0.03138801307122097,0.32587951909979374,0.7130364601205645,0.0028753381786980575,0.7096558101681056,0.702436923280255,0.956386064699473,1,0.21977168145848822,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ap1g1,0.050387351203525284,0.12031878899238421,0.2759492492686182,0.07866248026960418,0.1637740931509296,0.3955985854885599,0.23039928225661346,0.09480881142629166,0.42277872420625096,0.757413495091669,1,0.9351250269522533,0.8759907930452124,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm17344,-0.07013987421873356,1.2075428392091692,0.6599571369720475,0.1488001073312164,0.18111920201750803,0.93406260156456,0.23579944300618277,0.5341057662268565,0.8802797925292609,0.8651034721979658,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Phlpp2,0.035127641343181325,0.12511155652791486,-0.32830174361896697,-0.0890845316891181,-0.06836590609799846,0.790679688266701,0.5316829573384675,0.34578938626859046,0.675448083368177,0.9324189802724264,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Marveld3,-1.5688146890435075,2.4552248550743485,-0.07011292539931364,0.7201345357278839,0,0.4383575712934634,0.2287746292717012,0.9726929049143217,0.7252977159484333,1,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfp612,-0.1014418339247296,0.20078605975934613,0.10712414019904451,0.13433072948229208,0.14203326271688108,0.7372900930172985,0.5958930165046374,0.8498408247001689,0.7291923121205002,0.8647304607443449,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Calb2,-0.15418277680011608,2.074338195591976,0.8259019007272062,0,0,0.9414042696472749,0.3216151610852814,0.6845274793914458,1,1,1,0.9543858481517375,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cmtr2,-0.9282243670597732,0.44503110566944254,0.4531817746061603,-0.2910642525657261,-0.5259979553949649,8.186012195532533e-6,0.19550566250016202,0.4851246994174969,0.45275656355373634,0.5283188257420497,0.0012308541615971213,0.9259094078284458,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Hydin,-0.9244767891348481,2.7972660300979455,0.8782353198218994,0.6129775879992194,0,0.4516360665492305,0.033064761769362565,0.5030890355856226,0.6445457750673477,1,1,0.8396859888462195,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Vac14,0.05387535479132505,0.0015066378818885244,0.034701280188777085,-0.05902788198906123,0.739091780142438,0.4649115583341895,0.9907608384349613,0.84141802876522,0.6625566379506729,0.15229065977466683,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mtss2,-0.054035655538311106,0.08708952133343294,-0.2753285473295281,0.09392575394478757,0.28311780630782474,0.5668057836269196,0.6211639641383893,0.44955713607007175,0.5663128010584836,0.7071575503442158,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Il34,-0.23543811991962474,0,-0.5253424086974884,1.5256653493379508,0,0.971125322950615,1,0.9356139811653255,0.8145285376772049,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sf3b3,0.08519650046231594,-0.014014866495109655,0.030463693770891184,-0.03723832358665827,0.2616795343209697,0.007878729765557117,0.7885798429566988,0.673766970922188,0.4436905155251557,0.35315453351763515,0.3299712758433328,0.9964230785152971,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cog4,0.019240355841806635,-0.08403190524724999,0.005686631220993031,0.16857589779650342,0.4884073061266645,0.7788843629500367,0.5373835315279323,0.9776484310282871,0.1828545343615375,0.400497712854205,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fcsk,-0.21605337936285013,0.4558176523291824,-0.46155073259122426,-0.4804627927038261,0.1817620237945464,0.23126911595570993,0.11342185089979927,0.2799316002268897,0.09926173362726123,0.8257422237653115,1,0.906613871042511,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,St3gal2,-0.06620196088079872,0.11075246452765908,-0.413783501911635,-0.13633888108856618,-0.358302032308098,0.4406244440860356,0.4691878204641901,0.19966402476220524,0.45365674853470117,0.5855359198657242,1,0.9883946304554467,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ddx19a,-0.006769329714565599,0.005251276430653873,-0.4051170356925349,-0.17318250454044617,0.6109652373587343,0.901705268898201,0.9606357786367646,0.06272091436605562,0.10894935742302973,0.2057408657124984,1,1,0.756444742360897,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ddx19b,0.08866174810521117,0.19236919138633377,0.4092309489082787,0.11290291869517678,-0.7041168130607279,0.38963678415528763,0.31085056885910894,0.20143586536975577,0.5212562899071189,0.3465346189447201,1,0.9516850657348894,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Aars,-0.04280619040111059,-0.03334135040956351,-0.08280655734915769,-0.013279133167905683,-0.3950981115184521,0.38547512714539217,0.7012473275898591,0.4740739221755682,0.8911623144143201,0.29892465236286714,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pdpr,0.2719593425331015,0.020845792084579862,0.08386118307213608,0.2336616263614553,-0.28590799541900586,0.05478713038486967,0.9315184347000721,0.8485439996304098,0.30266815839717875,0.7324910367258046,0.9062354551668612,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,9430091E24Rik,-0.3321183425701434,1.03965517625835,0,0.9416322336342002,0,0.6161161573568587,0.20657987836845162,1,0.23692739540517493,1,1,0.9306387842958939,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Glg1,0.018616693827581424,0.1888344482381905,0.23038827895872238,0.15527176986294347,0.27027604324234505,0.6020408126675567,0.0024583646080507606,0.025106906524730556,0.010663795835861566,0.5067567732213215,1,0.4746972670535069,0.5287727821924884,0.5004837451614447,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rfwd3,-7.679525358092617e-4,-0.08587006881563153,0.18619654648451817,-0.0750059000912813,0.49740061038934025,0.988666024778779,0.42196887362748164,0.2502876654385157,0.44709709888346233,0.34734359310629115,1,0.9770448945088152,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mlkl,-0.5267253251356231,0,0.3958015988991407,0,0,0.9354597790672865,1,0.9514792804299413,1,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fa2h,-0.669317657606866,2.0846203878611944,-0.11220780796181257,0.48909995661596906,0,0.8545627919735607,0.5682852768515747,0.9755274832634644,0.8935325913295042,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Wdr59,0.19308511442507692,0.31517896105573723,-0.36684665001856326,-0.31498886949636073,-0.5229570705981882,0.226267076170757,0.27145246854113303,0.3698634341224722,0.2533104501210381,0.5276682843526332,1,0.9439710623398081,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Znrf1,-0.07811827281304591,-0.07008170200178498,0.06003665979582024,-0.03234703390399026,-0.4930993989494206,0.23284781232549248,0.5239044613573496,0.7391653455372109,0.7487519698751397,0.2810439509412353,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ldhd,1.2628121617121406,1.707427816681863,-0.7723345191278225,0.7591718683791254,0,0.1928625310417857,0.10891671545488911,0.46350228062864257,0.48864961667923545,1,1,0.906613871042511,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfp1,-0.04754130726543349,0.23160823662639293,-0.1273925556808643,-0.10103662997649723,-0.8160600342347694,0.4576177275509816,0.031195011113453915,0.4815764135901391,0.34346487611572374,0.09270043609759283,1,0.8396859888462195,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Bcar1,-0.05961704206333134,0.18008734930472672,-0.2065024452965404,0.16730833951630325,0.40247412900038637,0.605697775192849,0.3001568367646077,0.46844777308658275,0.32211221130723366,0.5426716992977225,1,0.9495016007927674,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cfdp1,-0.012753036065146085,-0.0920466561090926,0.004007917960379417,0.04285743610409507,-0.0601438668500551,0.5727293550225292,0.027339675343366662,0.9532297421183462,0.27975990704216935,0.7042092296732663,1,0.8396859888462195,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmem170,-0.008203857315731916,0.05496307390089518,0.5421974357856569,-0.061158330840746365,-0.2859079950769462,0.9726349231156792,0.8892244473778425,0.17939008612326898,0.894351784956829,0.7329298618977288,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Chst5,-0.7615035067097091,0,-0.11478497523527188,0,0,0.9067744520785138,1,0.9859198617107243,1,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmem231,0.20585271153447254,0.06104569651006959,0.06299558315770169,0.3331068434088348,0.13787858053028673,0.03463545837572401,0.748076655155586,0.8034426715134184,0.137517659218463,0.8613590422104774,0.7370682696569387,0.9927047543083307,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gabarapl2,-0.04948808221575682,0.06405554142992584,-0.15774281795867381,0.3227104364014806,-0.1635983821863097,0.4981677849697069,0.5095045200234926,0.09515794258741156,5.960768950982391e-4,0.5960532541828705,1,0.9922628470126523,0.8762476314926658,0.06877002870240313,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Adat1,-0.1270703403690816,0.19803978962128796,-0.4232569837432093,0.15497670660746046,0.18214161486780178,0.48520893020327027,0.4896190171853551,0.2379926034303385,0.5802153971070392,0.8259838807391047,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Kars,0.032565737900039665,-0.09691758268348417,-0.07146509343132874,-0.051895464486384935,-0.029269581978282853,0.42473562385200386,0.16559309545167544,0.47610770817861553,0.427935092142725,0.9205710021410206,1,0.9214211101314769,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Terf2ip,0.13387162023235843,-0.05123608990514502,-0.0695616031014564,-0.11451644858253471,-0.15629791803541798,0.10681827967842886,0.7483343118938295,0.7966890823542322,0.42936034512421656,0.7543863819391897,1,0.9927281325846405,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mon1b,0.15263918560766837,-0.5365180334652309,0.30924794552734824,-0.19569071473320657,-0.5260638348290017,0.4897867031170431,0.2316163615909738,0.6293913571778037,0.5915270721719752,0.5294812405458188,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Adamts18,-0.01351039998226819,1.210465113751379,0,-0.6468585112602622,0,0.9932643791370841,0.4315901163146438,1,0.6751398859562471,1,1,0.9787475699933028,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Nudt7,0.22315367091127417,0.2836460825466333,1.232322758674656,-0.41678880266341123,-0.9654647910656973,0.31231820773670277,0.43511888479214783,0.029515620256424156,0.31545810969945126,0.23363056732066245,1,0.9798454238432556,0.5803156891573898,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Vat1l,0.8059673887157955,0.35288652596335246,0.42821067824601716,0.21978125477581031,0,0.2305358540429985,0.6602698305976882,0.6650035613148092,0.81251721147737,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Wwox,-0.07218464829822714,0.3522714863611949,0.06705356521966988,0.0646901841583075,-0.9125630199263747,0.5331478849787685,0.06712692291503201,0.8438616045277316,0.7103254188264023,0.2304177651458543,1,0.8799252832703464,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Maf,0.07479061848929106,-0.03759950266839831,0.6381284491436391,-0.484466039825449,-0.7568188132759658,0.5585437045091096,0.8294819155120868,0.37577255414991256,0.09749471744533109,0.35999323927713317,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm45733,-0.252592972252762,1.721510435297772,-0.09524802111369325,0,0,0.9353787148310356,0.5808808948913504,0.9756907511947502,1,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cdyl2,-0.06448047176767406,0.39043860352346493,0.23089468457556703,-0.4691034915742454,-0.762648765027771,0.6958823204065594,0.16615713048170744,0.4294220621781791,0.24380241399414784,0.35855242263037046,1,0.9214211101314769,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cmc2,0.042214414813728875,0.11588706365147229,-0.07019810617838772,0.10441420344163915,0.6742446652359257,0.39680470508719223,0.17915011779862336,0.6474823949451567,0.20190067148318572,0.02896469852829268,1,0.9255584286789615,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cenpn,0.058659469540691934,-0.21605343660078194,-0.30139441171924036,-0.014228605694901458,0.09021551163223716,0.3993084190154782,0.07211358665830774,0.10810143843005258,0.8983393592471646,0.847219053069972,1,0.8799252832703464,0.9116424330679905,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Atmin,0.015187955634094105,0.3313015569166895,-0.032419046007146186,-0.21019063899166632,-0.32065649715410544,0.8651063437649893,0.03389303627716553,0.867347130055955,0.2429117048409232,0.6676324532034715,1,0.8396859888462195,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,1700030J22Rik,-0.3612157157215251,0.7494216103800355,0.9830720404476899,0.40708739262769944,-0.7668334805138431,0.34679940405714876,0.24205577260592648,0.1808494930766896,0.5705351865632154,0.36635500625246803,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gcsh,0.018263796969312105,-0.047105781135533265,-0.10083132382719785,-0.009974298326046958,0.2994140475156964,0.666205517658478,0.4380342688107818,0.2850268624306457,0.869387587960391,0.13421814762743517,1,0.9810437864102045,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pkd1l2,0,0,-0.9434727643317972,0,0,1,1,0.8845811459550391,1,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Bco1,0,0,0,0.376284774600734,0,1,1,1,0.9538587700046228,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gan,0.16811155701069616,-0.0782455476502487,0.6989831066391751,-0.06771162258284127,1.376200219284937,0.013674240907098126,0.5556010067722559,0.010865059432914437,0.5801839768235286,0.05942737211058067,0.46366039778153056,0.9922628470126523,0.33461627077233586,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cmip,-0.05732815188521026,-0.30037058081393964,0.17578627450809767,-0.013078118351142762,-0.8733670491753766,0.5968327723297774,0.0783439383475664,0.3593353210752851,0.9276815220649287,0.15458133422116285,1,0.8803168535685436,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Plcg2,-0.2543308444832767,-0.3195892268451555,0.26904820473423524,-0.09350309949051397,-0.766695954885223,0.3196783831138695,0.4765375963104589,0.3175545568511694,0.8440905834100285,0.363417757791963,1,0.9901495879472535,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sdr42e1,0.13300356542791736,2.501676714863815,0.40454711009176836,0,0,0.9836845778553566,0.7003318531975897,0.9504084492133834,1,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Hsd17b2,-0.9243620587318387,2.092529209069945,0,0,0,0.8869356151539701,0.7475772416390004,1,1,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mphosph6,0.007769659893973684,-0.006729797363031043,-0.12832241345906728,0.15482788636547465,-0.03868399685852188,0.8338077203792947,0.9164112931359062,0.14584540401515425,0.015660852377774637,0.8844488978835413,1,1,1,0.6286272998203456,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cdh13,0.00105802801323208,0.2427980554318905,1.4080506255312273,0.1173749707438531,0,0.9955408916028358,0.5225335630566379,0.03986758927877363,0.6976592419378604,1,1,0.9922628470126523,0.6403949717424023,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Hsbp1,-0.023549767458092355,0.005940894891346862,0.14701926747243715,0.02506701230623183,-0.1881824244989511,0.4231769924057688,0.9004849039666145,0.07429767540101777,0.5478804778341662,0.2358763163588344,1,1,0.8041642676717378,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mlycd,0.1693608521883327,0.20356229027350925,0.643631345261596,0.37476351107642847,-1.2217634119683884,0.18305617704175833,0.39208442568507795,0.1260250904838165,0.08238469422810066,0.13541951922561787,1,0.9689339491805294,0.9525357477689039,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Osgin1,-0.4974512539342719,0,0.23385302707295538,0,0,0.939040358860891,1,0.9713197386384771,1,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Necab2,0.22121847767878128,-0.10043612997811324,-0.39192952062731795,-0.2346437508244693,-0.32724413827561244,0.017212532894577547,0.5848380536640165,0.17738314016457662,0.20018556746779695,0.6348019621914874,0.5308219177063428,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Slc38a8,0.11115452194102342,2.0918430178035825,0.1761475127764536,1.5773797813622719,0,0.9340852704913963,0.12762390969025536,0.9008595636165118,0.2626516460202967,1,1,0.9110308612120018,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mbtps1,0.07174253450362071,0.010265942160075057,0.24483515865392522,-0.10134468642952935,0.3517401905339642,0.23967990604756212,0.9207969887954897,0.0712841056504107,0.2871948508235825,0.5344703094363239,1,1,0.8002666059064467,1,1
