study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,n_selected_genes,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Becn1,220.81123573527253,-0.01993644708793041,0.049829543699653256,0.1848301046033214,0.6672547685248443,0.8694038285705861,12491,0.8694038285705861
GSE250136,pseudobulk_deseq2,sample_barcode,Psme3,357.8580347937168,0.04155260904572247,0.038079924190655465,1.2199090750191033,0.2693784968170388,0.7301513509645865,12491,0.7301513509645865
GSE250136,pseudobulk_deseq2,sample_barcode,Aoc2,10.141765822294461,0.024492795286663493,0.21467638486613394,0.0965355317888168,0.756027422622384,0.8788768766243236,12491,0.8788768766243236
GSE250136,pseudobulk_deseq2,sample_barcode,Aarsd1,937.5928383654987,0.05888178646235109,0.02515719186951706,5.81985830057053,0.015846221503310907,0.2560405000987752,12491,0.2560405000987752
GSE250136,pseudobulk_deseq2,sample_barcode,Ptges3l,24.919133631752562,-0.1914575946004923,0.13568099690234603,2.2697633870212996,0.13192004178415465,0.592691122979889,12491,0.592691122979889
GSE250136,pseudobulk_deseq2,sample_barcode,Rundc1,18.567072684200078,0.2754995828385004,0.17736764854112247,2.5224294171514714,0.11223755024169074,0.5629834146028826,12491,0.5629834146028826
GSE250136,pseudobulk_deseq2,sample_barcode,Rpl27,21567.709048098644,-0.01631996927401308,0.02099266405855807,0.604801118484886,0.43675202302636973,0.8216104164719258,12491,0.8216104164719258
GSE250136,pseudobulk_deseq2,sample_barcode,Vat1,68.71572276466787,0.058939014267387416,0.09449529761099494,0.49683194187119284,0.480895456760648,0.8333994369794729,12491,0.8333994369794729
GSE250136,pseudobulk_deseq2,sample_barcode,Rnd2,87.82759026029619,0.2601188223895695,0.09494765213983436,7.528922406389313,0.006071621381229552,0.1739833908940449,12491,0.1739833908940449
GSE250136,pseudobulk_deseq2,sample_barcode,Brca1,365.47471420214185,0.09193141327611021,0.04462565835515464,4.339963082105129,0.03722773063851047,0.3579330194039843,12491,0.3579330194039843
GSE250136,pseudobulk_deseq2,sample_barcode,Nbr1,122.80606519356233,-0.009674530439926807,0.06391240424096586,0.049748441180696545,0.8235015842436678,0.893229247694608,12491,0.893229247694608
GSE250136,pseudobulk_deseq2,sample_barcode,Rdm1,244.72561877321994,0.0539626031556915,0.06035004610530309,0.8338679827884619,0.36115644080323267,0.7844638429339127,12491,0.7844638429339127
GSE250136,pseudobulk_deseq2,sample_barcode,Dhx8,287.29956978545545,-0.07924942723743969,0.04284662299370857,3.4535005026878594,0.06311796155324435,0.4497109753565442,12491,0.4497109753565442
GSE250136,pseudobulk_deseq2,sample_barcode,Etv4,198.04197239674943,-0.37130086147479796,0.26902218664870875,1.900813281180092,0.16798731524726626,0.633990855385886,12491,0.633990855385886
GSE250136,pseudobulk_deseq2,sample_barcode,Meox1,856.6422551791358,-0.573885730323381,0.2099925616808814,7.420250341459223,0.006449384175581078,0.1776225802724418,12491,0.1776225802724418
GSE250136,pseudobulk_deseq2,sample_barcode,Sost,34.05340566640716,-0.2769669324954439,0.2226734924980664,1.5400433844196186,0.21461134759242642,0.6877148492613477,12491,0.6877148492613477
GSE250136,pseudobulk_deseq2,sample_barcode,Dusp3,59.590279077564844,0.05824176419699333,0.10230542370210707,0.5445025922510922,0.46057267319425776,0.8269272182632653,12491,0.8269272182632653
GSE250136,pseudobulk_deseq2,sample_barcode,Mpp3,45.76224453736495,0.06680053271437827,0.10812500980605606,0.39140531095310394,0.5315616342055118,0.8506348252692943,12491,0.8506348252692943
GSE250136,pseudobulk_deseq2,sample_barcode,Mpp2,25.015961567439266,0.045023909688805146,0.14263732568743695,0.2143879001366713,0.6433497374934087,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem101,141.96903605343925,-0.05883204618541878,0.06226527562997572,0.9381913669998596,0.3327434102272068,0.7677748371952362,12491,0.7677748371952362
GSE250136,pseudobulk_deseq2,sample_barcode,Lsm12,1247.5281020909088,0.0013823503286378882,0.024057651522314497,0.010100705789938047,0.9199455826809741,0.9372383725274848,12491,0.9372383725274848
GSE250136,pseudobulk_deseq2,sample_barcode,G6pc3,70.21602923116264,0.03272204993971658,0.08469133808720156,0.15435539461455505,0.6944074557546602,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Hdac5,52.381500155058696,0.007415036240339711,0.09430443399023525,0.02994795846461784,0.8626083653141141,0.9080470697659744,12491,0.9080470697659744
GSE250136,pseudobulk_deseq2,sample_barcode,BC030867,46.40521317322992,0.06670930478786871,0.12459072596020684,0.39291791371357476,0.5307695964805392,0.8500208052368169,12491,0.8500208052368169
GSE250136,pseudobulk_deseq2,sample_barcode,Tmub2,49.72083650537458,0.15120374818468546,0.09769086959509546,2.428993036886851,0.11910938887461052,0.5733979139597515,12491,0.5733979139597515
GSE250136,pseudobulk_deseq2,sample_barcode,Atxn7l3,150.62468795636244,-0.05191159159997484,0.05552061747868596,0.8999814685425633,0.3427866801607442,0.7733282466292224,12491,0.7733282466292224
GSE250136,pseudobulk_deseq2,sample_barcode,Ubtf,914.7840266538285,-7.62122834095474e-4,0.02871476157765424,0.06347843957951227,0.8010802681536769,0.8868601755007091,12491,0.8868601755007091
GSE250136,pseudobulk_deseq2,sample_barcode,Rundc3a,13.246709248858654,0.33202433085542926,0.23390903529503243,2.088851329606598,0.14837759701772996,0.6127278410361908,12491,0.6127278410361908
GSE250136,pseudobulk_deseq2,sample_barcode,Slc25a39,656.3950563622565,0.005395596009589002,0.0446435043241748,0.1055883873503376,0.745223706402364,0.8776018029042542,12491,0.8776018029042542
GSE250136,pseudobulk_deseq2,sample_barcode,Grn,118.6977551879022,0.11056499150913454,0.084476870847747,2.0097019203052753,0.1562960243454741,0.6220960306166258,12491,0.6220960306166258
GSE250136,pseudobulk_deseq2,sample_barcode,Fam171a2,80.73969719566959,0.029971835482692492,0.07692066585291846,0.17716698412621668,0.6738192794674113,0.870465300503903,12491,0.870465300503903
GSE250136,pseudobulk_deseq2,sample_barcode,Gpatch8,861.609627100203,-0.02839049090520404,0.03420668252188018,0.713994886121526,0.39812078804121087,0.8033643431686566,12491,0.8033643431686566
GSE250136,pseudobulk_deseq2,sample_barcode,Gm11627,55.68557166534545,0.19467888182433307,0.13690493381620092,2.0350867431057793,0.15370541534934284,0.6183348102649067,12491,0.6183348102649067
GSE250136,pseudobulk_deseq2,sample_barcode,Fzd2,686.4165732640066,-0.09718276297676122,0.05668944080351357,2.946014873921854,0.08608960709836723,0.506515203131673,12491,0.506515203131673
GSE250136,pseudobulk_deseq2,sample_barcode,Meioc,7.871180687435107,-0.04038320082265673,0.2513710932402955,0.043779638777223795,0.8342641315010856,0.8968884755062342,12491,0.8968884755062342
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc43,271.3850297413612,0.006194722986753743,0.0450734504887449,0.06398908838826856,0.8002986243247197,0.8868601755007091,12491,0.8868601755007091
GSE250136,pseudobulk_deseq2,sample_barcode,Adam11,16.805957848766703,0.22614815362916219,0.16953753077562,1.7978985162430092,0.17996676178547902,0.6470307584054787,12491,0.6470307584054787
GSE250136,pseudobulk_deseq2,sample_barcode,Gjc1,1109.2978387596913,0.02867207222264995,0.02773611853308118,1.081223499685649,0.2984240119517501,0.7525370299368784,12491,0.7525370299368784
GSE250136,pseudobulk_deseq2,sample_barcode,Eftud2,720.6576647810351,0.05041833013411201,0.031948522566611966,2.7368263844184924,0.0980593369239884,0.5347413733360664,12491,0.5347413733360664
GSE250136,pseudobulk_deseq2,sample_barcode,Kif18b,43.62934016796501,0.02185546326582614,0.10496352426971105,0.04741155937526287,0.8276301717774696,0.8944449983127625,12491,0.8944449983127625
GSE250136,pseudobulk_deseq2,sample_barcode,C1ql1,33.85032615702615,0.28263176102347165,0.12433598137425185,5.181784149347038,0.022824874968616057,0.28971817922562454,12491,0.28971817922562454
GSE250136,pseudobulk_deseq2,sample_barcode,Dcakd,1208.4621326304102,0.02623412052133172,0.0269941420890496,1.0122186364721415,0.31437190849256674,0.7591850613055218,12491,0.7591850613055218
GSE250136,pseudobulk_deseq2,sample_barcode,Nmt1,731.4824149041218,-0.02456728981459634,0.029690861248629543,0.7424494116166329,0.3888773722625004,0.799155188518264,12491,0.799155188518264
GSE250136,pseudobulk_deseq2,sample_barcode,Acbd4,8.350101377592434,0.12463153450739642,0.25873728954428715,0.2876135013073622,0.5917539291424068,0.8596447159109726,12491,0.8596447159109726
GSE250136,pseudobulk_deseq2,sample_barcode,Hexim1,119.96623931553688,0.06519468608569715,0.08658197261688722,0.6294628126177031,0.4275524262181432,0.8178093696715628,12491,0.8178093696715628
GSE250136,pseudobulk_deseq2,sample_barcode,Hexim2,15.153905649999704,0.052646807960553536,0.17305868536967037,0.09291038005881092,0.760509310632555,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,1700023F06Rik,7.046528403640592,0.029379249486834583,0.2978707736468905,0.04436168759778525,0.833182131398628,0.8964740566335013,12491,0.8964740566335013
GSE250136,pseudobulk_deseq2,sample_barcode,Map3k14,10.35146594171615,0.2138030092211122,0.22028288219463468,1.0607418009062854,0.3030460583511832,0.7539596666816017,12491,0.7539596666816017
GSE250136,pseudobulk_deseq2,sample_barcode,Arhgap27os2,13.028411520263077,0.40722736144511507,0.19131809097375002,4.6485997818243305,0.031078888784955624,0.3346385077578954,12491,0.3346385077578954
GSE250136,pseudobulk_deseq2,sample_barcode,Plekhm1,20.078967315633925,0.1171816569461505,0.16189707017801583,0.8193363373244154,0.36537427665860217,0.7872144967076571,12491,0.7872144967076571
GSE250136,pseudobulk_deseq2,sample_barcode,Gosr2,189.39959415024697,-0.013563976618928747,0.05146350206560373,0.07038865468399536,0.7907717378861677,0.8858061888967027,12491,0.8858061888967027
GSE250136,pseudobulk_deseq2,sample_barcode,Wnt3,10.473070405600389,0.2320350402535704,0.22532095861647045,1.0980745423780718,0.2946890503787878,0.7492641107864161,12491,0.7492641107864161
GSE250136,pseudobulk_deseq2,sample_barcode,Nsf,195.753179529142,0.02037187238315081,0.0561781924117194,0.16115256270433065,0.6880975897998151,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Arf2,181.07642813005856,0.2050278238131393,0.07574244698329277,7.35105163597359,0.006702353948138975,0.18080432140875982,12491,0.18080432140875982
GSE250136,pseudobulk_deseq2,sample_barcode,Mapt,48.532062982858726,0.00820567100849238,0.11671542144257517,0.018328225489398164,0.8923100314875875,0.9215273931933162,12491,0.9215273931933162
GSE250136,pseudobulk_deseq2,sample_barcode,Kansl1,448.0715089491078,0.04326891915444558,0.03454885580145026,1.5752823248266736,0.2094415473653703,0.6817630770376532,12491,0.6817630770376532
GSE250136,pseudobulk_deseq2,sample_barcode,Cdc27,192.3018237936135,-0.020150345615253994,0.06017272724445569,0.11566685967940771,0.733782495298184,0.8749839326993787,12491,0.8749839326993787
GSE250136,pseudobulk_deseq2,sample_barcode,Mettl2,212.95243118703937,0.013728116504729389,0.048508570833825634,0.11846926151361004,0.7307006653142057,0.8749839326993787,12491,0.8749839326993787
GSE250136,pseudobulk_deseq2,sample_barcode,1700052K11Rik,55.66259204181685,-0.08346079696753123,0.09677933863886062,1.019839347597781,0.3125571193766194,0.7573753777349029,12491,0.7573753777349029
GSE250136,pseudobulk_deseq2,sample_barcode,Tlk2,420.18174667103114,0.0105891183560157,0.034640615374623804,0.21067981957003212,0.6462350894772511,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Mrc2,42.197310391375275,-0.3425691509631457,0.13156500305468347,6.775263878605699,0.009242982458449116,0.20165588371244883,12491,0.20165588371244883
GSE250136,pseudobulk_deseq2,sample_barcode,Tanc2,117.87921316184394,-0.07843713713206095,0.09350719808505613,0.7045890161526529,0.40124600121110165,0.8054584627333107,12491,0.8054584627333107
GSE250136,pseudobulk_deseq2,sample_barcode,Cyb561,10.063464952753229,-0.09836678591744455,0.25736487576000133,0.27080323145497687,0.6027934661791449,0.8617248932788737,12491,0.8617248932788737
GSE250136,pseudobulk_deseq2,sample_barcode,Dcaf7,309.55627268252954,-0.0966833030888217,0.04353753998280061,5.117060740390116,0.023691712621406694,0.29519202291868485,12491,0.29519202291868485
GSE250136,pseudobulk_deseq2,sample_barcode,Taco1os,12.009310049540586,0.29138764144219825,0.20303189010882491,2.551536306308975,0.11018706379498437,0.5580845201943856,12491,0.5580845201943856
GSE250136,pseudobulk_deseq2,sample_barcode,Taco1,36.76922951453408,0.261254644785241,0.134384863320964,3.7904947471320725,0.051544410824497594,0.41110895582004786,12491,0.41110895582004786
GSE250136,pseudobulk_deseq2,sample_barcode,Map3k3,63.10888693532957,0.037481706875654004,0.08533633372470237,0.19412346394659608,0.6595066259429183,0.8692221098661965,12491,0.8692221098661965
GSE250136,pseudobulk_deseq2,sample_barcode,Limd2,584.7761566979632,-0.10555246932800483,0.033371179677182713,10.000709248196245,0.0015647994886080216,0.11773702176333849,12491,0.11773702176333849
GSE250136,pseudobulk_deseq2,sample_barcode,Strada,81.45504429959243,0.024613591125349592,0.07943399229509114,0.17636190688105557,0.6745185843588922,0.870465300503903,12491,0.870465300503903
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc47,190.30789776517375,0.058368758560935145,0.06244966452776092,0.8796404897678372,0.34830016525718543,0.7764717502405584,12491,0.7764717502405584
GSE250136,pseudobulk_deseq2,sample_barcode,Ddx42,764.0335701857775,0.009189701106793423,0.029998889027191104,0.13351153184262898,0.7148185892885156,0.8735218947382988,12491,0.8735218947382988
GSE250136,pseudobulk_deseq2,sample_barcode,Ftsj3,597.5727022104062,0.013985308614599895,0.03783886778968924,0.1744792258784571,0.6761612766604378,0.870465300503903,12491,0.870465300503903
GSE250136,pseudobulk_deseq2,sample_barcode,Psmc5,1281.5221315945682,-0.01576136577661142,0.027227217436792,0.4809649899681858,0.48798554068189887,0.8340005312943194,12491,0.8340005312943194
GSE250136,pseudobulk_deseq2,sample_barcode,Smarcd2,70.39421971444251,-0.1039831651000991,0.10840318714282528,0.9550204417035104,0.32844467083414614,0.7653612283132621,12491,0.7653612283132621
GSE250136,pseudobulk_deseq2,sample_barcode,Ern1,7.413764393855497,-0.17762608213377948,0.2651412198392087,0.4821183944667098,0.4874643346676411,0.8339450433282062,12491,0.8339450433282062
GSE250136,pseudobulk_deseq2,sample_barcode,Pecam1,25.376966580313603,0.23831089111434264,0.36547886915825206,0.4331520944195404,0.5104463030619573,0.8418312273189651,12491,0.8418312273189651
GSE250136,pseudobulk_deseq2,sample_barcode,Milr1,28.415666493757268,0.309726843463758,0.23657592164805077,1.7672109480341476,0.18372762315175253,0.6514264912042164,12491,0.6514264912042164
GSE250136,pseudobulk_deseq2,sample_barcode,Polg2,59.66495181844979,0.1350586371516731,0.10733066575566266,1.8642678596008295,0.1721330351334025,0.6385154192699699,12491,0.6385154192699699
GSE250136,pseudobulk_deseq2,sample_barcode,Ddx5,4874.960833402371,-0.036334522529958904,0.01800114960802259,4.1091843568116815,0.04265092723847549,0.38132432441557534,12491,0.38132432441557534
GSE250136,pseudobulk_deseq2,sample_barcode,Cep95,33.46584956842203,0.06331236148908188,0.11413237009781048,0.3233290953779431,0.5696138157565612,0.8571849605642063,12491,0.8571849605642063
GSE250136,pseudobulk_deseq2,sample_barcode,Smurf2,162.36146352246206,0.07604104887034982,0.05677877709857308,1.7944066400919212,0.18039017838099528,0.6472488733061279,12491,0.6472488733061279
GSE250136,pseudobulk_deseq2,sample_barcode,Kpna2,146.13490698838785,-0.02753541729410001,0.07762812466385609,0.25977707853189713,0.6102733461776945,0.8634247953963982,12491,0.8634247953963982
GSE250136,pseudobulk_deseq2,sample_barcode,1810010H24Rik,9.400810197033175,-0.026622122596448763,0.24973315216439282,0.012900584669296222,0.9095701551931391,0.9305808681489439,12491,0.9305808681489439
GSE250136,pseudobulk_deseq2,sample_barcode,Bptf,1362.004151517606,0.0026662921858938934,0.02314288444667446,0.027708616868835634,0.8677957032437377,0.9097505735701095,12491,0.9097505735701095
GSE250136,pseudobulk_deseq2,sample_barcode,Nol11,675.1866835202787,-0.00438034320076951,0.032081684405893436,0.09401880950071018,0.7591289231594663,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,Pitpnc1,187.90634410859354,-0.01491487313035277,0.05846355265141754,0.07884251336142256,0.7788721716406652,0.8830026130084002,12491,0.8830026130084002
GSE250136,pseudobulk_deseq2,sample_barcode,Gm11713,5.5775828109092425,-0.24245768246098245,0.29398614202067,0.9047654561642702,0.3415071227910366,0.7733282466292224,12491,0.7733282466292224
GSE250136,pseudobulk_deseq2,sample_barcode,Psmd12,1151.768709676815,-0.04348941386103931,0.0248037740504091,3.0829954793830723,0.0791146927279332,0.48813509547076045,12491,0.48813509547076045
GSE250136,pseudobulk_deseq2,sample_barcode,Helz,315.2236865923892,-0.02156251928523874,0.04500421777489692,0.37016641221896407,0.5429135732011976,0.8530016463182568,12491,0.8530016463182568
GSE250136,pseudobulk_deseq2,sample_barcode,Cacng4,39.03415677470561,0.4318017378375866,0.2113165877985311,4.164320862317851,0.04128396056784141,0.37667908720836,12491,0.37667908720836
GSE250136,pseudobulk_deseq2,sample_barcode,Prkca,10.881254668877752,-0.020772270159297522,0.2103234692932792,0.010353904417428339,0.9189518299123223,0.9365438404467544,12491,0.9365438404467544
GSE250136,pseudobulk_deseq2,sample_barcode,Cep112,42.381049284157356,-0.19043100243720668,0.10509681627209055,3.2914264083614455,0.06964249653933888,0.4676531084819046,12491,0.4676531084819046
GSE250136,pseudobulk_deseq2,sample_barcode,Axin2,115.0924835436791,0.0618983010299337,0.06783506505106832,0.8328902573616119,0.36143811023954653,0.7844638429339127,12491,0.7844638429339127
GSE250136,pseudobulk_deseq2,sample_barcode,Rgs9,11.063590460191866,0.2791101099476313,0.22529415777329515,1.5420477663014935,0.21431325645606406,0.6876676423437348,12491,0.6876676423437348
GSE250136,pseudobulk_deseq2,sample_barcode,Gna13,285.97465716801696,-0.06362796089181416,0.047260197187092325,1.8271667205259803,0.1764625652079963,0.6446380343515279,12491,0.6446380343515279
GSE250136,pseudobulk_deseq2,sample_barcode,Amz2,188.23449586517137,-0.012400565549055368,0.05341570490967305,0.20275172136058472,0.6525088440342386,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Slc16a6,161.08907254288462,-0.11313978202311438,0.07534272276081541,2.2608932990520714,0.1326775083919433,0.593140167352818,12491,0.593140167352818
GSE250136,pseudobulk_deseq2,sample_barcode,Arsg,12.578844442289046,0.027634625889262902,0.19872810693119877,0.035598279104732455,0.8503474979847047,0.9032744099389262,12491,0.9032744099389262
GSE250136,pseudobulk_deseq2,sample_barcode,Wipi1,78.30420812475015,-0.008808475081783734,0.07978804141710903,0.012689430630700826,0.9103101258707778,0.9310328752150356,12491,0.9310328752150356
GSE250136,pseudobulk_deseq2,sample_barcode,Prkar1a,726.6792186079865,0.018168271928330405,0.02738426789209657,0.46808412821607703,0.4938698819764825,0.8363343231459066,12491,0.8363343231459066
GSE250136,pseudobulk_deseq2,sample_barcode,Abca5,23.121119274463556,-0.04232239430030092,0.14499482777386813,0.09428295899579098,0.7588012784511476,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,Map2k6,340.29733511959535,-0.07582890461202217,0.0802439067129322,0.9008661718704616,0.3425495647857982,0.7733282466292224,12491,0.7733282466292224
GSE250136,pseudobulk_deseq2,sample_barcode,Sox9,80.10865714565412,-0.02757502561697731,0.1095264197287944,0.06601930643395804,0.7972233745229795,0.8868601755007091,12491,0.8868601755007091
GSE250136,pseudobulk_deseq2,sample_barcode,Slc39a11,31.220638447397814,0.14477015225909617,0.1260681779316789,1.4746982328799731,0.22460587887458489,0.6968186692924281,12491,0.6968186692924281
GSE250136,pseudobulk_deseq2,sample_barcode,Cog1,68.18143890375215,-0.008386882180022126,0.08178840683531481,0.030899440676108725,0.8604649227349189,0.9069297970202563,12491,0.9069297970202563
GSE250136,pseudobulk_deseq2,sample_barcode,Fam104a,1083.3494769809095,-0.025774778755937977,0.02218595537990038,1.4393845646503394,0.2302389572154983,0.7024144053789874,12491,0.7024144053789874
GSE250136,pseudobulk_deseq2,sample_barcode,D11Wsu47e,26.00066156848308,-0.042626264192791474,0.1407194733968911,0.10343093168415862,0.7477505941711552,0.8776623335079152,12491,0.8776623335079152
GSE250136,pseudobulk_deseq2,sample_barcode,Cpsf4l,14.735315364049807,-0.10586501141522392,0.39675048501470334,0.09524669251291584,0.7576101268989278,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,Cdc42ep4,83.77965331358806,-0.02572775647321027,0.08161462969941728,0.10458122945493642,0.7463997410625416,0.8776516340334599,12491,0.8776516340334599
GSE250136,pseudobulk_deseq2,sample_barcode,Sdk2,105.69748068561624,-0.07168863375275304,0.10431419166078444,0.4734527121864289,0.4914030331215895,0.8351160723412745,12491,0.8351160723412745
GSE250136,pseudobulk_deseq2,sample_barcode,Rpl38,24311.513044418043,-0.031117540745324225,0.025524795068610145,1.4871916649689751,0.22265270060064318,0.6956157999180151,12491,0.6956157999180151
GSE250136,pseudobulk_deseq2,sample_barcode,Ttyh2,10.009998623248684,0.1991532242582379,0.2566445962467265,0.6123192340971286,0.43391591149689185,0.8199107011491951,12491,0.8199107011491951
GSE250136,pseudobulk_deseq2,sample_barcode,Btbd17,18.348981898872903,0.6488728087839628,0.230708840285228,7.916396192395439,0.004898875871877412,0.1690247503860466,12491,0.1690247503860466
GSE250136,pseudobulk_deseq2,sample_barcode,Gprc5c,35.23567071395151,-0.2846160867291089,0.16726910238501125,2.889766638812489,0.0891438367688229,0.5128542244323344,12491,0.5128542244323344
GSE250136,pseudobulk_deseq2,sample_barcode,Rab37,6.791124862051765,-0.7422956485578626,0.34857250934055223,4.529201258118405,0.033321166504678555,0.3440714626336498,12491,0.3440714626336498
GSE250136,pseudobulk_deseq2,sample_barcode,Slc9a3r1,420.0421939514993,-0.4641133070617146,0.15560726541190353,8.861448278307535,0.002912563960940843,0.14210126512559035,12491,0.14210126512559035
GSE250136,pseudobulk_deseq2,sample_barcode,Nat9,83.84149602362916,0.12827407744556638,0.07736557286566502,2.784362038772713,0.09518859275075135,0.5286485828273174,12491,0.5286485828273174
GSE250136,pseudobulk_deseq2,sample_barcode,Fdxr,40.34557093865632,-0.037309016678030556,0.11766576634366462,0.12358454550383158,0.7251788163985031,0.8749839326993787,12491,0.8749839326993787
GSE250136,pseudobulk_deseq2,sample_barcode,Cdr2l,128.63126426554126,0.15818367393278462,0.07646976200261965,4.3043668761712865,0.0380146427169331,0.3633172307018422,12491,0.3633172307018422
GSE250136,pseudobulk_deseq2,sample_barcode,Mrpl58,788.9130274405311,0.035057272146735215,0.02817737375872174,1.6103230128379096,0.20444640239971357,0.6768428948162983,12491,0.6768428948162983
GSE250136,pseudobulk_deseq2,sample_barcode,Atp5h,4105.270503155535,-0.019162594784745954,0.013673847204631866,2.0064234272373938,0.1566342064074225,0.6226483889333887,12491,0.6226483889333887
GSE250136,pseudobulk_deseq2,sample_barcode,Kctd2,221.7407003641617,0.03308004670122805,0.05206177749820974,0.41811907766270906,0.5178770831255786,0.8445847188373687,12491,0.8445847188373687
GSE250136,pseudobulk_deseq2,sample_barcode,Armc7,11.980146228052265,-0.020395573516356878,0.20872960536127444,0.038985622570322676,0.8434771488993239,0.9001026774891704,12491,0.9001026774891704
GSE250136,pseudobulk_deseq2,sample_barcode,Nt5c,191.08611160655786,0.06710996349125674,0.05227473620897025,1.7260602537108412,0.18891482256472233,0.6568234816589295,12491,0.6568234816589295
GSE250136,pseudobulk_deseq2,sample_barcode,Jpt1,2103.2138051920533,0.015243959032224417,0.021259641577799734,0.539596428127993,0.46260002784141135,0.8269272182632653,12491,0.8269272182632653
GSE250136,pseudobulk_deseq2,sample_barcode,Sumo2,8177.252514964195,0.016041868070751183,0.014002110153830618,1.348281651986781,0.24557874547697564,0.7090015440780629,12491,0.7090015440780629
GSE250136,pseudobulk_deseq2,sample_barcode,Nup85,257.39846419730117,0.03388897459754581,0.04540548887693134,0.7536590924720201,0.38532020747030626,0.7982500234374067,12491,0.7982500234374067
GSE250136,pseudobulk_deseq2,sample_barcode,Gga3,49.34381677554947,0.13083739293733962,0.10157195203663391,1.6910167202098307,0.1934669972918804,0.664211873605164,12491,0.664211873605164
GSE250136,pseudobulk_deseq2,sample_barcode,Mrps7,523.831830986746,0.028842308506641205,0.030894172948158303,1.0113925533948702,0.31456945732988245,0.7592217433913491,12491,0.7592217433913491
GSE250136,pseudobulk_deseq2,sample_barcode,Mif4gd,89.47099468245524,0.12551114560553323,0.08740471404770367,2.132804716720301,0.14417673504259987,0.6097695690001406,12491,0.6097695690001406
GSE250136,pseudobulk_deseq2,sample_barcode,Slc25a19,22.878590087443268,-0.021385346800927307,0.16414609553882123,0.09749885813320702,0.7548520013158406,0.8785855462151569,12491,0.8785855462151569
GSE250136,pseudobulk_deseq2,sample_barcode,Grb2,479.9807611002567,0.035311448563122544,0.03911620945360349,0.8439983344411246,0.35825574333276944,0.7825963409914583,12491,0.7825963409914583
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem94,73.92314422357826,-0.0014707754843979657,0.08188966759907042,0.08145800685207405,0.7753312029214009,0.8825303381558525,12491,0.8825303381558525
GSE250136,pseudobulk_deseq2,sample_barcode,Caskin2,25.85673103725818,0.2870048194323096,0.14613902971061773,4.164627187050968,0.04127649594263358,0.37667908720836,12491,0.37667908720836
GSE250136,pseudobulk_deseq2,sample_barcode,Tsen54,48.76878571880987,-0.03483674717371351,0.10567363538748813,0.12496334093947326,0.7237124721595585,0.8749839326993787,12491,0.8749839326993787
GSE250136,pseudobulk_deseq2,sample_barcode,Llgl2,37.02985884590093,-0.10171990897126493,0.2161454275051375,0.23118674173986165,0.6306452702003215,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Recql5,32.630897242025526,0.14464028977879073,0.12372740946451549,1.3733825882435724,0.24123155742226005,0.7074550155703252,12491,0.7074550155703252
GSE250136,pseudobulk_deseq2,sample_barcode,Sap30bp,296.9787550749582,-0.06517771467367424,0.04323649645947924,2.278494763757408,0.13117913216760535,0.5912765646962796,12491,0.5912765646962796
GSE250136,pseudobulk_deseq2,sample_barcode,Galk1,606.7745988090201,-0.049501801976375416,0.06195895188831447,0.6380784684728269,0.4244074692436206,0.8166460161535698,12491,0.8166460161535698
GSE250136,pseudobulk_deseq2,sample_barcode,H3f3b,12912.721935741525,-0.05013233140016739,0.03034353131861426,2.7291739173718383,0.09853023707421238,0.5355016563858448,12491,0.5355016563858448
GSE250136,pseudobulk_deseq2,sample_barcode,Unk,75.78255431093474,-0.022508547105582696,0.08307065931352002,0.0747907315901557,0.7844850776162586,0.8847549584671165,12491,0.8847549584671165
GSE250136,pseudobulk_deseq2,sample_barcode,Wbp2,163.41186391795304,0.008367001674948665,0.06432692122763874,0.06763261106917184,0.7948154046427043,0.8868601755007091,12491,0.8868601755007091
GSE250136,pseudobulk_deseq2,sample_barcode,Mrpl38,361.3114436294433,0.05445797007655599,0.03686019477134923,2.1980036954863635,0.13818959908938458,0.5997751469735096,12491,0.5997751469735096
GSE250136,pseudobulk_deseq2,sample_barcode,Fbf1,67.36295962576709,0.08900443439345102,0.08936883898670109,0.9947767027471173,0.3185777023541013,0.7612456475615998,12491,0.7612456475615998
GSE250136,pseudobulk_deseq2,sample_barcode,Acox1,44.259471993006116,-0.08976439600578968,0.10896916696909996,0.7061806211617068,0.40071467645111924,0.8048483213290974,12491,0.8048483213290974
