study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Cd9,114.01784779275823,-0.13808394807993896,0.27712757545668304,-0.49826852435160296,0.6182947898219143,0.9235114637021229,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm28809,0.9210921589946162,-0.36668173607655774,0.7469911841335772,-0.4908782645164224,0.6235125509217165,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm26728,0.5314152481178441,1.1564317164062115,1.0321233887394643,1.1204394058142266,0.26252656051559,NA,0.8977370451360377
GSE250136,pseudobulk_deseq2,sample_barcode,Vwf,0.7664612281035454,1.3916528651231177,1.010214982641965,1.3775809001402821,0.16833272130299315,NA,0.8226255182738228
GSE250136,pseudobulk_deseq2,sample_barcode,Ano2,0.14108153634418102,-0.09199995145407693,2.1584582864125927,-0.0426229925466769,0.9660020667413504,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ntf3,4.854040260453667,-0.7469935516753409,0.40009349143712136,-1.867047496804227,0.061894955348712456,0.4780069285610014,0.6053367807139505
GSE250136,pseudobulk_deseq2,sample_barcode,Kcna5,1.9067137834162904,-1.2082689599967515,0.5392096218148884,-2.2408149096633747,0.025038066765830886,NA,0.42646081406908243
GSE250136,pseudobulk_deseq2,sample_barcode,Kcna1,0.7740618341853951,-0.6999661721756377,0.7978772234457442,-0.8772855667601791,0.3803315497545635,NA,0.9558983467414861
GSE250136,pseudobulk_deseq2,sample_barcode,Kcna6,1.1985116380804655,0.6862184567364404,0.6485450680877133,1.05808908355407,0.2900148307821339,NA,0.914894237241511
GSE250136,pseudobulk_deseq2,sample_barcode,Ndufa9,547.2158921622676,0.033141407159713185,0.03111628024569079,1.0650825515785374,0.28683857442818417,0.77782218899072475,0.9114499377277235
GSE250136,pseudobulk_deseq2,sample_barcode,Akap3,0.24661044946033628,-0.6479953361213413,1.2169702714895345,-0.5324660357793414,0.5944032593725597,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Dyrk4,0,NA,NA,NA,NA,NA,NA
GSE250136,pseudobulk_deseq2,sample_barcode,Rad51ap1,443.3510191965114,0.08730095474413688,0.0416973357416435,2.093681843009184,0.03628833143157346,0.38556314762737387,0.4973770373437976
GSE250136,pseudobulk_deseq2,sample_barcode,D6Wsu163e,22.031959121654413,0.01017914539247099,0.15283049241594784,0.0666041522968279,0.946896840033757,0.9898949746364327,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tigar,57.6057900203613,0.16850424107242937,0.115389448181034,1.460308925371268,0.14420519016635117,0.6457963162196609,0.7935055146051395
GSE250136,pseudobulk_deseq2,sample_barcode,Ccnd2,11751.027748945833,0.34658098357976347,0.12170873650075259,2.8476261733077837,0.004404663018355367,0.1760290019213631,0.23401555774196073
GSE250136,pseudobulk_deseq2,sample_barcode,Parp11,24.22901318484473,-0.18015516200302228,0.1458298760722297,-1.235378969353243,0.2166894960222507,0.7274765292197949,0.8694120986509551
GSE250136,pseudobulk_deseq2,sample_barcode,Cracr2a,0.9852772121499249,0.8536809890669683,0.7406890851515515,1.152549708346651,0.24909525567291257,NA,0.891753245523373
GSE250136,pseudobulk_deseq2,sample_barcode,Prmt8,12.945186094564884,0.4382952028970626,0.27587299280014743,1.588757197463616,0.11211522008104621,0.5955605631947484,0.7413992779980937
GSE250136,pseudobulk_deseq2,sample_barcode,Tspan11,1.5045925497340578,-0.8167782652014437,0.5958261473484097,-1.3708332016584566,0.17042695834071575,NA,0.8238902447431169
GSE250136,pseudobulk_deseq2,sample_barcode,Tspan9,85.38988807576968,-0.39809959206951945,0.14091555266756298,-2.8250933593446925,0.004726684172299272,0.177661740583437,0.23623388288360814
GSE250136,pseudobulk_deseq2,sample_barcode,9330102E08Rik,8.133597460883049,-0.07938309849113531,0.24617090491599491,-0.3224714899521719,0.7470955328601478,0.950916511813861,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm10010,7.158261710091839,0.28347670720175044,0.25235963390753274,1.1233044794541878,0.2613082020154061,0.757992827829527,0.8963881645036494
GSE250136,pseudobulk_deseq2,sample_barcode,Tead4,2.252415990998317,0.27356903323045273,0.5376090636602056,0.5088623903918431,0.6108486836806879,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tulp3,96.14333635997978,-0.1315772813222313,0.07988962521345622,-1.6469883413606132,0.09956044221856541,0.5694384300467189,0.7119634103932413
GSE250136,pseudobulk_deseq2,sample_barcode,Gm44190,4.696210618029672,-0.0598582822227563,0.3794091890338824,-0.1577670861772691,0.8746403352166563,0.9769992770683863,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm26770,0.4247298013235138,0.34552447999517705,1.0888219300628021,0.3173379139922793,0.7509872116772154,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rhno1,387.9322515995205,-0.02371013791785721,0.050004233655671644,-0.4741626095327216,0.6353839543422268,0.9279157926058818,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Foxm1,159.39192211861277,0.015838677759433543,0.06315020582793249,0.2508095983501578,0.8019613203197734,0.9602774820457562,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Tex52,13.356980289746362,0.1452519781690645,0.20138513615788978,0.7212646421689443,0.4707467067807226,0.8752241581607968,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Nrip2,10.116069605767619,0.36444395112234496,0.213236733479523,1.7091049237881066,0.08743151570006022,0.5438484823526576,0.682338151772016
GSE250136,pseudobulk_deseq2,sample_barcode,Itfg2,214.59238698449664,0.013229699318579233,0.05097286261663202,0.25954397378228655,0.7952155578950216,0.9588467014736516,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Fkbp4,2687.315388428801,-0.007541444218468302,0.023597294268245514,-0.3195893619302234,0.7492796397251184,0.950916511813861,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm10069,8.24703335544483,-0.14170742090362498,0.25914223806019243,-0.5468325887912946,0.5844937517795414,0.9154658416062702,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Pzp,1.1372293133287965,0.1175315727906009,0.676653258969322,0.17369542115207565,0.862104836217154,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm44067,0.26941164605567497,0.6019023532983103,1.6096018588563914,0.373944867164826,0.7084453348139126,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15987,0.04279534922753333,0.3722388523677994,3.0030260340398485,0.12395458718918985,0.9013512318450109,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Klrb1f,0.13991168977718255,0.821580894905985,1.8332599435333556,0.4481529735071291,0.6540427991467133,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Clec2d,0.5563571536420708,0.3604436710449111,0.892053345616273,0.40406066836271926,0.6861681068253866,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,2310001H17Rik,1.6078973206892015,-0.1612226257448052,0.5839211412897788,-0.27610342278187233,0.7824686318240142,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Clec12a,0.3033117105054517,-0.1200113289428507,1.6296511888805978,-0.07364234123333233,0.941294979154715,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,1700101I11Rik,3.803642007508479,0.680133460768117,0.38330833105244405,1.7743769327963328,0.0760008227811816,0.5136378287866921,0.6462288601555403
GSE250136,pseudobulk_deseq2,sample_barcode,Gabarapl1,155.46509542066994,0.12745794250306214,0.057523068368398864,2.2157709266615377,0.026707194545790725,0.3371199782546408,0.4374256935249867
GSE250136,pseudobulk_deseq2,sample_barcode,Magohb,218.52316651769453,-0.07497793070947954,0.054043067368340636,-1.387373706944749,0.16532783822617675,0.6713416005627024,0.8194471398057245
GSE250136,pseudobulk_deseq2,sample_barcode,Styk1,1.220674622553992,0.06536360501852258,0.5970673087343665,0.10947443288609635,0.9128261994713389,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ybx3,1783.3877254694094,-0.03862943627620903,0.026782619543418772,-1.442332263787145,0.14920866254715245,0.6526475547998865,0.8012787941731413
GSE250136,pseudobulk_deseq2,sample_barcode,Smim10l1,276.03508249148575,-0.07818734197274871,0.04994213629119601,-1.565558620017059,0.11745198380556976,0.604259621938071,0.7508817852575047
GSE250136,pseudobulk_deseq2,sample_barcode,Etv6,147.3585339962758,-0.12535071691031616,0.05804483820243711,-2.159549768631332,0.030807540601600902,0.36221959262602055,0.4686015960163905
GSE250136,pseudobulk_deseq2,sample_barcode,Gm17089,0.15772042895852628,0.39780923853343053,2.100763183171608,0.18936415190447203,0.8498074187567967,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Bcl2l14,4.275165988095839,-0.019462025591830755,0.4433272797653894,-0.043899905284714574,0.9649841908014349,0.9922127401592767,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Lrp6,322.2597258266377,0.0751817703656692,0.042974338588830104,1.7494573002040446,0.08021200357241677,0.5230935841336172,0.6583485429675227
GSE250136,pseudobulk_deseq2,sample_barcode,Mansc1,0.9129184944307912,0.17031576673355905,0.7181437763764286,0.237161098287211,0.8125318145085005,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Borcs5,55.695715041155694,0.018262510084114936,0.101248228056,0.18037362662795453,0.856859257639302,0.9757785573362493,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Dusp16,59.37462315293562,0.11679912663334287,0.09503412800856173,1.2290229739659453,0.21906319247664122,0.7287836688958155,0.8706802056488419
GSE250136,pseudobulk_deseq2,sample_barcode,Crebl2,11.456392534188934,-0.005733916255918271,0.19781383505675032,-0.028986426830425092,0.9768754158669707,0.993717313631579,0.9948261049610676
GSE250136,pseudobulk_deseq2,sample_barcode,Gpr19,80.13566486325423,-0.08412622727918626,0.07872564114815643,-1.0686000907997215,0.28524990762407165,0.7764121904348692,0.9106277460382068
GSE250136,pseudobulk_deseq2,sample_barcode,Gm44366,1.11722962628154,-0.4833166886064311,0.7131442435464819,-0.6777264108630909,0.49794517747417216,NA,0.9836860798592052
GSE250136,pseudobulk_deseq2,sample_barcode,2810454H06Rik,40.160895599823704,-0.07512538565492131,0.11427177330170685,-0.6574273198383908,0.5109061898371634,0.8876695899075535,0.9863615547836008
GSE250136,pseudobulk_deseq2,sample_barcode,Cdkn1b,162.84658502670024,0.05290052862373435,0.06613011345234002,0.7999461344015351,0.42374200665694006,0.8571621147038713,0.9715862565268779
