study,technique,analysis_level,gene,component,contrast,pvalue,ci.hi,ci.lo,coef,z,logFC,log2FoldChange,n_selected_genes,padj_BH,pct_TLS,pct_neural_bias,detection_freq
GSE250136,mast,sample_single_cell,Neo1,H,Morphotypeneural_bias,0.8872656169591309,NA,NA,NA,NA,-0.0037675665887332843,-0.0037675665887332843,11573,0.947530243581678,0.35761163299446663,0.36919228020014294,0.36245978903269244
GSE250136,mast,sample_single_cell,Nepro,H,Morphotypeneural_bias,0.0028492084408847135,NA,NA,NA,NA,-0.006806656706957709,-0.006806656706957709,11573,0.022244072556111674,0.2091107965512804,0.20514653323802717,0.2074511857559662
GSE250136,mast,sample_single_cell,Nes,H,Morphotypeneural_bias,1.3191954121493903e-13,NA,NA,NA,NA,0.15453509193153292,0.15453509193153292,11573,8.077105454705156e-12,0.4271007592330459,0.4865975696926376,0.45200867808782824
GSE250136,mast,sample_single_cell,Net1,H,Morphotypeneural_bias,0.07568238335238635,NA,NA,NA,NA,0.03140167794728299,0.03140167794728299,11573,0.25490169414752356,0.4123021490155707,0.4413867047891351,0.42447819256377645
GSE250136,mast,sample_single_cell,Neto2,H,Morphotypeneural_bias,0.9064222985758887,NA,NA,NA,NA,0.0027552467320623164,0.0027552467320623164,11573,0.9558079373842165,0.2091107965512804,0.22122944960686206,0.21418418493304406
GSE250136,mast,sample_single_cell,Neu1,H,Morphotypeneural_bias,0.03292724203873179,NA,NA,NA,NA,-0.013492808394183806,-0.013492808394183806,11573,0.14562759354147092,0.11748809677004246,0.1093638313080772,0.11408693050048627
GSE250136,mast,sample_single_cell,Neurl1a,H,Morphotypeneural_bias,0.054603857169550574,NA,NA,NA,NA,-0.004898238927323717,-0.004898238927323717,11573,0.2053545125661486,0.04220821001158152,0.03842030021443889,0.040622428368369864
GSE250136,mast,sample_single_cell,Neurl2,H,Morphotypeneural_bias,0.9498875515681319,NA,NA,NA,NA,-5.50880971195232e-4,-5.50880971195232e-4,11573,0.9770754441552376,0.029339853300733496,0.030378842030021443,0.02977481858307773
GSE250136,mast,sample_single_cell,Neurl4,H,Morphotypeneural_bias,0.08871309572479101,NA,NA,NA,NA,0.012259561538902675,0.012259561538902675,11573,0.2816427829155779,0.10822287993823189,0.12455325232308792,0.11505947482606418
GSE250136,mast,sample_single_cell,Nexmif,H,Morphotypeneural_bias,0.1350001216897277,NA,NA,NA,NA,-0.008177429572723147,-0.008177429572723147,11573,0.35987592909318794,0.04632608415905289,0.043066476054324516,0.044961472282486724
GSE250136,mast,sample_single_cell,Nexn,H,Morphotypeneural_bias,2.084975680808358e-5,NA,NA,NA,NA,0.032670120619043674,0.032670120619043674,11573,3.3055116811119256e-4,0.11723072963582551,0.14403145103645462,0.12845066207825243
GSE250136,mast,sample_single_cell,Nf1,H,Morphotypeneural_bias,0.4353196960459429,NA,NA,NA,NA,-0.008932113116531026,-0.008932113116531026,11573,0.6768130488571344,0.3009908634667353,0.30986418870621874,0.30470561831375775
GSE250136,mast,sample_single_cell,Nf2,H,Morphotypeneural_bias,0.26181483868905014,NA,NA,NA,NA,-0.010284044251159419,-0.010284044251159419,11573,0.5215564319693042,0.20048899755501223,0.2065761258041458,0.2030373307398818
GSE250136,mast,sample_single_cell,Nfat5,H,Morphotypeneural_bias,0.024094184804346677,NA,NA,NA,NA,-0.03054512385648006,-0.03054512385648006,11573,0.11622255379570645,0.2752541500450392,0.2660829163688349,0.271414677938206
GSE250136,mast,sample_single_cell,Nfatc2,H,Morphotypeneural_bias,0.2544068254343728,NA,NA,NA,NA,0.002398998369335978,0.002398998369335978,11573,0.5129806210013177,0.018401750096512674,0.022694781987133667,0.020198997531233637
GSE250136,mast,sample_single_cell,Nfatc2ip,H,Morphotypeneural_bias,0.009945043306042256,NA,NA,NA,NA,0.02618662701513033,0.02618662701513033,11573,0.05987723264179031,0.13074250418221592,0.15260900643316655,0.1398967606792848
GSE250136,mast,sample_single_cell,Nfatc3,H,Morphotypeneural_bias,0.08351052363334223,NA,NA,NA,NA,0.024109080653011206,0.024109080653011206,11573,0.2708156766796632,0.31694762578818686,0.3464974982130093,0.3293184708610758
GSE250136,mast,sample_single_cell,Nfatc4,H,Morphotypeneural_bias,1.2234911075397854e-9,NA,NA,NA,NA,-0.03170761839430783,-0.03170761839430783,11573,4.3969686634939115e-8,0.08930639557328529,0.06468906361686919,0.07900052367771378
GSE250136,mast,sample_single_cell,Nfe2l1,H,Morphotypeneural_bias,0.03533313781164571,NA,NA,NA,NA,-0.0402648483651985,-0.0402648483651985,11573,0.1530989745547462,0.43417835542401234,0.4312008577555397,0.4329318470861076
GSE250136,mast,sample_single_cell,Nfe2l2,H,Morphotypeneural_bias,0.8252611893365721,NA,NA,NA,NA,-5.104110556354569e-4,-5.104110556354569e-4,11573,0.9174276134172462,0.14965898854716253,0.15493209435310937,0.15186653699408992
GSE250136,mast,sample_single_cell,Nfia,H,Morphotypeneural_bias,0.13499169712999143,NA,NA,NA,NA,-0.011074631238166655,-0.011074631238166655,11573,0.35987592909318794,0.07721014026508814,0.07344531808434596,0.07563402408917483
GSE250136,mast,sample_single_cell,Nfib,H,Morphotypeneural_bias,0.5419684582327603,NA,NA,NA,NA,-0.0026810884598272473,-0.0026810884598272473,11573,0.753322722121938,0.023291725646634925,0.0228734810578985,0.023116630507967383
GSE250136,mast,sample_single_cell,Nfic,H,Morphotypeneural_bias,0.3430684429745753,NA,NA,NA,NA,-4.34946360292926e-4,-4.34946360292926e-4,11573,0.6020851896544044,0.04696950199459529,0.05128663330950679,0.048776838482830855
GSE250136,mast,sample_single_cell,Nfil3,H,Morphotypeneural_bias,0.6505442805860333,NA,NA,NA,NA,-0.002191062804845975,-0.002191062804845975,11573,0.8192239175143593,0.09419637112340754,0.09792709077912795,0.09575821051844094
GSE250136,mast,sample_single_cell,Nfkb1,H,Morphotypeneural_bias,0.5134763999868175,NA,NA,NA,NA,-0.00948164009775987,-0.00948164009775987,11573,0.7323984839945091,0.19688585767597477,0.2003216583273767,0.19832423131592727
GSE250136,mast,sample_single_cell,Nfkbia,H,Morphotypeneural_bias,0.5995410341423447,NA,NA,NA,NA,0.008429876599318764,0.008429876599318764,11573,0.7898004346935811,0.20949684725260584,0.2248034310221587,0.2159048402782973
GSE250136,mast,sample_single_cell,Nfkbib,H,Morphotypeneural_bias,0.3465054372232232,NA,NA,NA,NA,0.0022825984179587755,0.0022825984179587755,11573,0.6051342323914563,0.22365203963453867,0.23034310221586848,0.2264532056557193
GSE250136,mast,sample_single_cell,Nfkbil1,H,Morphotypeneural_bias,0.10817693289673898,NA,NA,NA,NA,0.011947087566515635,0.011947087566515635,11573,0.31664706656510405,0.14296744305752154,0.16154395997140814,0.15074437046457695
GSE250136,mast,sample_single_cell,Nfkbiz,H,Morphotypeneural_bias,0.9016341290059308,NA,NA,NA,NA,-0.0011929163456838067,-0.0011929163456838067,11573,0.9532855313710946,0.028953802599408055,0.029842744817726946,0.029325951971272537
GSE250136,mast,sample_single_cell,Nfrkb,H,Morphotypeneural_bias,0.10546863091968935,NA,NA,NA,NA,-0.0027617920688537967,-0.0027617920688537967,11573,0.3119178881287871,0.19444086990091367,0.1963902787705504,0.19525697613525847
GSE250136,mast,sample_single_cell,Nfs1,H,Morphotypeneural_bias,0.051202909750492104,NA,NA,NA,NA,0.01791608852947238,0.01791608852947238,11573,0.19776339510334226,0.18556170377042852,0.20514653323802717,0.19376075409590784
GSE250136,mast,sample_single_cell,Nfu1,H,Morphotypeneural_bias,0.02746258336998366,NA,NA,NA,NA,0.004498778699787487,0.004498778699787487,11573,0.1280215893544828,0.3779436365976065,0.4027877055039314,0.3883444303134585
GSE250136,mast,sample_single_cell,Nfx1,H,Morphotypeneural_bias,0.1184021596443572,NA,NA,NA,NA,-0.004741840494453697,-0.004741840494453697,11573,0.33434597154819456,0.4541243083258268,0.47230164403145103,0.4617341213436074
GSE250136,mast,sample_single_cell,Nfxl1,H,Morphotypeneural_bias,0.31832151761084626,NA,NA,NA,NA,-0.014311513242018015,-0.014311513242018015,11573,0.5794583296826668,0.3152747394157766,0.3218370264474625,0.31802199446397844
GSE250136,mast,sample_single_cell,Nfya,H,Morphotypeneural_bias,0.29995165809775076,NA,NA,NA,NA,-0.009212676015016463,-0.009212676015016463,11573,0.5618884911082215,0.11169733625016086,0.10972122944960686,0.1108700531158824
GSE250136,mast,sample_single_cell,Nfyb,H,Morphotypeneural_bias,0.14031268813423461,NA,NA,NA,NA,0.0032872666990957367,0.0032872666990957367,11573,0.3688818277597779,0.6270750225196242,0.6236597569692638,0.62564524575447
GSE250136,mast,sample_single_cell,Nfyc,H,Morphotypeneural_bias,0.45984652065842735,NA,NA,NA,NA,0.01718259088681795,0.01718259088681795,11573,0.6955344109894259,0.5332647020975422,0.5439599714081487,0.5377422009426199
GSE250136,mast,sample_single_cell,Ngdn,H,Morphotypeneural_bias,0.3032635977832515,NA,NA,NA,NA,0.007968980339126408,0.007968980339126408,11573,0.5642975323279926,0.37228155964483334,0.39313795568263044,0.38101294232064037
GSE250136,mast,sample_single_cell,Ngfr,H,Morphotypeneural_bias,0.04131208231210194,NA,NA,NA,NA,0.0059329799158497,0.0059329799158497,11573,0.17104236726856661,0.03590271522326599,0.0452108649035025,0.03979950624672701
GSE250136,mast,sample_single_cell,Ngly1,H,Morphotypeneural_bias,0.8253831647943612,NA,NA,NA,NA,-0.0018166758605965005,-0.0018166758605965005,11573,0.9174276134172462,0.07090464547677261,0.07416011436740529,0.0722675245006359
GSE250136,mast,sample_single_cell,Ngrn,H,Morphotypeneural_bias,0.05115234761704399,NA,NA,NA,NA,-0.018142952479358182,-0.018142952479358182,11573,0.19770727501676164,0.2058937073735684,0.20389563974267333,0.20505723049300517
GSE250136,mast,sample_single_cell,Nhej1,H,Morphotypeneural_bias,0.43108708521500977,NA,NA,NA,NA,-5.911023145793656e-4,-5.911023145793656e-4,11573,0.6747040635110889,0.06241153004761292,0.06397426733380987,0.06306575895862947
GSE250136,mast,sample_single_cell,Nhlrc2,H,Morphotypeneural_bias,0.8061611624219828,NA,NA,NA,NA,-0.0016666848231673415,-0.0016666848231673415,11573,0.9072942643621561,0.3607000386050701,0.3693709792709078,0.3643300665818808
GSE250136,mast,sample_single_cell,Nhlrc3,H,Morphotypeneural_bias,0.2708610599801244,NA,NA,NA,NA,0.0026359660925803496,0.0026359660925803496,11573,0.531795756038344,0.08364431862051216,0.08970693352394568,0.08618238946659684
GSE250136,mast,sample_single_cell,Nhp2,H,Morphotypeneural_bias,1.9115873640950268e-12,NA,NA,NA,NA,0.3637738277788749,0.3637738277788749,11573,1.0288785570840768e-10,0.9592073092266118,0.9669406719085061,0.9624448268122989
GSE250136,mast,sample_single_cell,Nhs,H,Morphotypeneural_bias,0.10655666472945263,NA,NA,NA,NA,-0.004456240465165892,-0.004456240465165892,11573,0.3145596235329658,0.11131128554883542,0.1182987848463188,0.11423655270442133
GSE250136,mast,sample_single_cell,Nhsl1,H,Morphotypeneural_bias,0.3400393920743043,NA,NA,NA,NA,0.006313130289426885,0.006313130289426885,11573,0.5997983820576666,0.06948912623857934,0.08166547533952824,0.07458666866162939
GSE250136,mast,sample_single_cell,Nhsl2,H,Morphotypeneural_bias,6.287715058941485e-8,NA,NA,NA,NA,-0.028537845364981496,-0.028537845364981496,11573,1.7365498487367749e-6,0.08570325569424785,0.06933523945675482,0.07885090147377871
GSE250136,mast,sample_single_cell,Nicn1,H,Morphotypeneural_bias,0.20819531503383684,NA,NA,NA,NA,0.015826018725480978,0.015826018725480978,11573,0.458902130585059,0.2176039119804401,0.23749106504646175,0.2259295279419466
GSE250136,mast,sample_single_cell,Nid1,H,Morphotypeneural_bias,0.23483390005232022,NA,NA,NA,NA,-0.002732790809577123,-0.002732790809577123,11573,0.492194312856574,0.01531334448590915,0.013045032165832738,0.01436373157776614
GSE250136,mast,sample_single_cell,Nid2,H,Morphotypeneural_bias,2.0503047498418993e-17,NA,NA,NA,NA,-0.07870169757005127,-0.07870169757005127,11573,1.8536036379039423e-15,0.2044781881353751,0.1579699785561115,0.1850078551657066
GSE250136,mast,sample_single_cell,Nif3l1,H,Morphotypeneural_bias,0.020695296095119043,NA,NA,NA,NA,0.034535957816510976,0.034535957816510976,11573,0.10403386898901718,0.361472140007721,0.38598999285203717,0.3717363656766664
GSE250136,mast,sample_single_cell,Nifk,H,Morphotypeneural_bias,0.7990919513909012,NA,NA,NA,NA,-0.0037166607447278732,-0.0037166607447278732,11573,0.90385310308824,0.6793205507656672,0.6878127233738385,0.6828757387596319
GSE250136,mast,sample_single_cell,Nim1k,H,Morphotypeneural_bias,0.47077881089536905,NA,NA,NA,NA,-0.004109800857708137,-0.004109800857708137,11573,0.7032209112793611,0.07154806331231502,0.07005003573981415,0.07092092466522032
GSE250136,mast,sample_single_cell,Nin,H,Morphotypeneural_bias,0.04493374778318086,NA,NA,NA,NA,0.03631540161602942,0.03631540161602942,11573,0.18068649047144583,0.41976579590786256,0.4353109363831308,0.42627365901099723
GSE250136,mast,sample_single_cell,Ninj1,H,Morphotypeneural_bias,0.6151160999005234,NA,NA,NA,NA,0.005313712206506463,0.005313712206506463,11573,0.7985256577410398,0.1100244498777506,0.12026447462473196,0.11431136380638887
GSE250136,mast,sample_single_cell,Ninl,H,Morphotypeneural_bias,0.9965693757169652,NA,NA,NA,NA,-5.958053918603823e-4,-5.958053918603823e-4,11573,0.9992453122567744,0.21644575987646378,0.2260543245175125,0.22046831749831675
GSE250136,mast,sample_single_cell,Nip7,H,Morphotypeneural_bias,0.2926376782807422,NA,NA,NA,NA,0.012347761048111305,0.012347761048111305,11573,0.5543302034808887,0.6982370351306139,0.6971050750536097,0.6977631480511708
GSE250136,mast,sample_single_cell,Nipa1,H,Morphotypeneural_bias,0.655709244845595,NA,NA,NA,NA,-0.0025117204733487303,-0.0025117204733487303,11573,0.8223713172237159,0.0527602625144769,0.05289492494639028,0.052816637989077576
GSE250136,mast,sample_single_cell,Nipa2,H,Morphotypeneural_bias,0.03517086960197959,NA,NA,NA,NA,-0.036900764529054886,-0.036900764529054886,11573,0.1526621541763345,0.43803886243726675,0.42834167262330236,0.433979202513653
GSE250136,mast,sample_single_cell,Nipal3,H,Morphotypeneural_bias,0.15981642116865977,NA,NA,NA,NA,-0.0023608093026128464,-0.0023608093026128464,11573,0.3954234820961579,0.013254407412173465,0.011794138670478913,0.012643076232512904
GSE250136,mast,sample_single_cell,Nipbl,H,Morphotypeneural_bias,0.518990976301329,NA,NA,NA,NA,-0.03126760814782337,-0.03126760814782337,11573,0.7364516956172874,0.7089177712006177,0.7071122230164403,0.7081618912246578
GSE250136,mast,sample_single_cell,Nipsnap1,H,Morphotypeneural_bias,0.9171253202673697,NA,NA,NA,NA,0.0010286695850767469,0.0010286695850767469,11573,0.961236833543451,0.4639042594260713,0.47248034310221587,0.46749457619510737
GSE250136,mast,sample_single_cell,Nipsnap2,H,Morphotypeneural_bias,0.6574170358851581,NA,NA,NA,NA,-0.007348961701536871,-0.007348961701536871,11573,0.8230886581581183,0.24334062540213613,0.2460686204431737,0.24448268122989453
GSE250136,mast,sample_single_cell,Nipsnap3b,H,Morphotypeneural_bias,0.9108304228216731,NA,NA,NA,NA,0.005245294666344269,0.005245294666344269,11573,0.9579148437584555,0.4430575215544975,0.45389563974267333,0.44759482307174386
GSE250136,mast,sample_single_cell,Nisch,H,Morphotypeneural_bias,0.0024100455884560838,NA,NA,NA,NA,-0.10366386260054572,-0.10366386260054572,11573,0.0195262395849253,0.8010552052502895,0.7877055039313795,0.7954664472207675
GSE250136,mast,sample_single_cell,Nit1,H,Morphotypeneural_bias,0.29590394401096964,NA,NA,NA,NA,0.014401436577075266,0.014401436577075266,11573,0.5576873680936386,0.2421824732981598,0.2607219442458899,0.24994389167352435
GSE250136,mast,sample_single_cell,Nit2,H,Morphotypeneural_bias,0.5987024437773415,NA,NA,NA,NA,0.013827812751871671,0.013827812751871671,11573,0.7897167080122416,0.3816754600437524,0.3990350250178699,0.38894291912919876
GSE250136,mast,sample_single_cell,Nkain1,H,Morphotypeneural_bias,0.8410664648299638,NA,NA,NA,NA,-0.001771483772577069,-0.001771483772577069,11573,0.9255412776067026,0.040535323639171277,0.041100786275911363,0.04077205057230493
GSE250136,mast,sample_single_cell,Nkain4,H,Morphotypeneural_bias,0.059007829400812443,NA,NA,NA,NA,0.004812670883333706,0.004812670883333706,11573,0.2167741593099053,0.012096255308197143,0.018048606147248035,0.014588164883668736
GSE250136,mast,sample_single_cell,Nkap,H,Morphotypeneural_bias,0.020828033769844483,NA,NA,NA,NA,0.04027856982303324,0.04027856982303324,11573,0.1044704889069875,0.42118131514605583,0.4465689778413152,0.4318096805565946
GSE250136,mast,sample_single_cell,Nkapd1,H,Morphotypeneural_bias,0.1094048936184268,NA,NA,NA,NA,0.026274747139138244,0.026274747139138244,11573,0.3188727413317633,0.40818427486809933,0.4347748391708363,0.41931622652801676
GSE250136,mast,sample_single_cell,Nkapl,H,Morphotypeneural_bias,0.7418794428097499,NA,NA,NA,NA,-0.0023633166115476223,-0.0023633166115476223,11573,0.873054114261527,0.04388109638399176,0.04431736954967834,0.04406373905887634
GSE250136,mast,sample_single_cell,Nkd1,H,Morphotypeneural_bias,0.3573216932786329,NA,NA,NA,NA,-0.01087199930316532,-0.01087199930316532,11573,0.6149504215675698,0.1616265602882512,0.15939957112223016,0.1606942470262587
GSE250136,mast,sample_single_cell,Nkd2,H,Morphotypeneural_bias,3.5728208076897666e-6,NA,NA,NA,NA,-0.03317417999150371,-0.03317417999150371,11573,6.856497908223213e-5,0.11066786771329301,0.09345961401000714,0.10346375402109673
GSE250136,mast,sample_single_cell,Nkiras1,H,Morphotypeneural_bias,0.4265591386699032,NA,NA,NA,NA,0.005028969603197063,0.005028969603197063,11573,0.6701015022930935,0.05070132544074122,0.058791994281629734,0.054088426722525625
GSE250136,mast,sample_single_cell,Nkiras2,H,Morphotypeneural_bias,0.0926622463007745,NA,NA,NA,NA,-0.0034061646452925864,-0.0034061646452925864,11573,0.2896508682313783,0.303049800540471,0.3196926375982845,0.31001720655345255
GSE250136,mast,sample_single_cell,Nkrf,H,Morphotypeneural_bias,0.04925157521140922,NA,NA,NA,NA,0.004082451072610016,0.004082451072610016,11573,0.19299053249633216,0.10050186591172307,0.11454610436025732,0.10638138699783048
GSE250136,mast,sample_single_cell,Nktr,H,Morphotypeneural_bias,5.769185620508668e-5,NA,NA,NA,NA,-0.1589324696915786,-0.1589324696915786,11573,8.242100740805718e-4,0.8445502509329559,0.8334524660471766,0.8399042417894815
GSE250136,mast,sample_single_cell,Nkx1-2,H,Morphotypeneural_bias,2.1736132812599112e-13,NA,NA,NA,NA,-0.040970432219273656,-0.040970432219273656,11573,1.2965491180793656e-11,0.07708145669797967,0.05164403145103645,0.0664322585471684
GSE250136,mast,sample_single_cell,Nkx3-1,H,Morphotypeneural_bias,0.0023243835288761336,NA,NA,NA,NA,-0.009094069393071821,-0.009094069393071821,11573,0.018930612108982843,0.028825119032299576,0.023230879199428164,0.02648313009650632
GSE250136,mast,sample_single_cell,Nle1,H,Morphotypeneural_bias,0.8769680357823372,NA,NA,NA,NA,0.0037458127882006864,0.0037458127882006864,11573,0.9419692216047875,0.1739801827306653,0.18531093638313081,0.1787237226004339
GSE250136,mast,sample_single_cell,Nlgn2,H,Morphotypeneural_bias,0.6636593947286575,NA,NA,NA,NA,0.003923448420211834,0.003923448420211834,11573,0.8275822959113855,0.08390168575472912,0.093995711222301645,0.08812747811775268
GSE250136,mast,sample_single_cell,Nlk,H,Morphotypeneural_bias,0.17662728453898502,NA,NA,NA,NA,-8.134712425477142e-4,-8.134712425477142e-4,11573,0.4197327543880752,0.35671084802470726,0.36061472480343104,0.3583451784244782
GSE250136,mast,sample_single_cell,Nln,H,Morphotypeneural_bias,0.7595669599628878,NA,NA,NA,NA,0.0025469559078907245,0.0025469559078907245,11573,0.8826781342328317,0.14811478574186077,0.15939957112223016,0.15283908131966784
GSE250136,mast,sample_single_cell,Nlrp4c,H,Morphotypeneural_bias,0.15089460074063066,NA,NA,NA,NA,0.002176562823034868,0.002176562823034868,11573,0.38250872284130955,0.0033457727448204864,0.0055396711937097925,0.004264232812149323
GSE250136,mast,sample_single_cell,Nlrp4f,H,Morphotypeneural_bias,0.07335446834964876,NA,NA,NA,NA,-0.0022377519889548495,-0.0022377519889548495,11573,0.25062235244822423,0.006305494788315532,0.004110078627591137,0.005386399341662303
GSE250136,mast,sample_single_cell,Nlrp6,H,Morphotypeneural_bias,0.400560688159111,NA,NA,NA,NA,-0.0016772033266539213,-0.0016772033266539213,11573,0.6496782699374483,0.04336636211555785,0.046104360257326664,0.04451260567068153
GSE250136,mast,sample_single_cell,Nmb,H,Morphotypeneural_bias,0.5740402791200913,NA,NA,NA,NA,-0.0013936909060678973,-0.0013936909060678973,11573,0.774032533840364,0.049157122635439456,0.049857040743388134,0.04945013840053864
GSE250136,mast,sample_single_cell,Nmd3,H,Morphotypeneural_bias,0.13081952580609416,NA,NA,NA,NA,0.011117286924514302,0.011117286924514302,11573,0.3531242250123913,0.4581134989061897,0.46408148677626876,0.4606119548140944
GSE250136,mast,sample_single_cell,Nme1,H,Morphotypeneural_bias,0.848372449229906,NA,NA,NA,NA,0.020956452628467126,0.020956452628467126,11573,0.9290960707048631,0.9843006048127654,0.9832022873481058,0.9838408019750131
GSE250136,mast,sample_single_cell,Nme2,H,Morphotypeneural_bias,0.5013443439126279,NA,NA,NA,NA,0.1407778509029569,0.1407778509029569,11573,0.7226844614463646,0.9993565821644576,0.9991065046461758,0.9992518889803247
GSE250136,mast,sample_single_cell,Nme4,H,Morphotypeneural_bias,0.007410651316356198,NA,NA,NA,NA,-0.04804192337497759,-0.04804192337497759,11573,0.047609890590109824,0.5070132544074122,0.4896354538956397,0.49973816114311365
GSE250136,mast,sample_single_cell,Nme5,H,Morphotypeneural_bias,0.25416425162110423,NA,NA,NA,NA,0.0034864721312131836,0.0034864721312131836,11573,0.5127595397070115,0.013640458113498906,0.017512508934953538,0.015261464801376525
GSE250136,mast,sample_single_cell,Nme6,H,Morphotypeneural_bias,0.28154404211710776,NA,NA,NA,NA,0.018893971846097368,0.018893971846097368,11573,0.5420109225385411,0.35297902457856134,0.3759828448892066,0.3626094112366275
GSE250136,mast,sample_single_cell,Nme7,H,Morphotypeneural_bias,0.028361740657458473,NA,NA,NA,NA,-0.023848539091722604,-0.023848539091722604,11573,0.13125037170311898,0.22249388753056235,0.21497498213009292,0.21934615096880378
GSE250136,mast,sample_single_cell,Nmnat1,H,Morphotypeneural_bias,0.3245061515893067,NA,NA,NA,NA,-0.003134886932678063,-0.003134886932678063,11573,0.5865643839724237,0.10436237292497748,0.10918513223731237,0.10638138699783048
GSE250136,mast,sample_single_cell,Nmnat2,H,Morphotypeneural_bias,0.04642484985157972,NA,NA,NA,NA,-0.0022557729582588226,-0.0022557729582588226,11573,0.1846855457762812,0.013511774546390427,0.011079342387419585,0.01249345402857784
GSE250136,mast,sample_single_cell,Nmral1,H,Morphotypeneural_bias,0.021663264020890742,NA,NA,NA,NA,0.05079880410653026,0.05079880410653026,11573,0.10772982004716274,0.48719598507270623,0.5119728377412437,0.4975686391860552
GSE250136,mast,sample_single_cell,Nmrk1,H,Morphotypeneural_bias,0.674888671710013,NA,NA,NA,NA,0.001957024039777433,0.001957024039777433,11573,0.8337448256137181,0.029468536867841975,0.03395282344531808,0.0313458517243959
GSE250136,mast,sample_single_cell,Nmt1,H,Morphotypeneural_bias,0.8937869864766737,NA,NA,NA,NA,0.010197977147416548,0.010197977147416548,11573,0.9508099115693149,0.7060867327242312,0.7140814867762688,0.7094336799581058
GSE250136,mast,sample_single_cell,Nmt2,H,Morphotypeneural_bias,3.7181955398243963e-4,NA,NA,NA,NA,0.08722179889272441,0.08722179889272441,11573,0.00405532128057002,0.5891133702226226,0.6170478913509649,0.6008079599012494
GSE250136,mast,sample_single_cell,Nnat,H,Morphotypeneural_bias,0.002692748458989863,NA,NA,NA,NA,-0.07067190469868945,-0.07067190469868945,11573,0.021416141008543433,0.5321065499935658,0.5307362401715511,0.5315328794793147
GSE250136,mast,sample_single_cell,Nnt,H,Morphotypeneural_bias,0.5090461716504864,NA,NA,NA,NA,-0.0032428531476231814,-0.0032428531476231814,11573,0.7289546217472378,0.04233689357869,0.04199428162973552,0.042193461509688036
GSE250136,mast,sample_single_cell,Noa1,H,Morphotypeneural_bias,0.5818945445657636,NA,NA,NA,NA,-0.005860095658206943,-0.005860095658206943,11573,0.7792938797130141,0.24153905546261742,0.24463902787705505,0.24283683698660882
GSE250136,mast,sample_single_cell,Nob1,H,Morphotypeneural_bias,0.12080351036970402,NA,NA,NA,NA,0.0270536325537436,0.0270536325537436,11573,0.3374217286985795,0.42118131514605583,0.4392423159399571,0.4287424253759258
GSE250136,mast,sample_single_cell,Noc2l,H,Morphotypeneural_bias,0.2446762951229664,NA,NA,NA,NA,0.03536195982695922,0.03536195982695922,11573,0.5021983127284441,0.6479217603911981,0.6661901358112938,0.6555696865414827
GSE250136,mast,sample_single_cell,Noc3l,H,Morphotypeneural_bias,0.9511714130355977,NA,NA,NA,NA,0.0014623458100002096,0.0014623458100002096,11573,0.9774967434516516,0.23703513061382062,0.24749821300929234,0.2414154260492257
GSE250136,mast,sample_single_cell,Noc4l,H,Morphotypeneural_bias,0.8853099957883916,NA,NA,NA,NA,0.005674177487729359,0.005674177487729359,11573,0.946489954846939,0.3433277570454253,0.3566833452466047,0.34891897957656914
GSE250136,mast,sample_single_cell,Noct,H,Morphotypeneural_bias,0.44571439763528986,NA,NA,NA,NA,-0.005702877444053678,-0.005702877444053678,11573,0.6846949435066474,0.12019045167932055,0.12419585418155825,0.1218672851051096
GSE250136,mast,sample_single_cell,Nod1,H,Morphotypeneural_bias,0.1800513164528443,NA,NA,NA,NA,1.425596055988198e-6,1.425596055988198e-6,11573,0.4238707474422685,0.0032170891777120064,0.0028591851322373124,0.003067255180668811
GSE250136,mast,sample_single_cell,Nodal,H,Morphotypeneural_bias,0.7925374871428758,NA,NA,NA,NA,0.0019152582930852466,0.0019152582930852466,11573,0.899847311736397,0.018273066529404195,0.021801286633309505,0.019750130919428444
GSE250136,mast,sample_single_cell,Nol10,H,Morphotypeneural_bias,0.3740663117776742,NA,NA,NA,NA,0.013932691425622923,0.013932691425622923,11573,0.6302328258768095,0.2711362758975679,0.2896711937097927,0.27889578813495924
GSE250136,mast,sample_single_cell,Nol11,H,Morphotypeneural_bias,0.4127139851171122,NA,NA,NA,NA,0.02212151952662067,0.02212151952662067,11573,0.6608449198526667,0.6646506241153005,0.6806647605432452,0.671354829056632
GSE250136,mast,sample_single_cell,Nol12,H,Morphotypeneural_bias,0.07616535869477305,NA,NA,NA,NA,0.0258489642254095,0.0258489642254095,11573,0.2560678474189174,0.4448590914940162,0.4590779127948535,0.4508117004563477
GSE250136,mast,sample_single_cell,Nol4l,H,Morphotypeneural_bias,0.5313306449226577,NA,NA,NA,NA,0.005933822887932483,0.005933822887932483,11573,0.7449436240252177,0.10166001801569939,0.11293781272337383,0.10638138699783048
GSE250136,mast,sample_single_cell,Nol6,H,Morphotypeneural_bias,0.8483740069490739,NA,NA,NA,NA,0.00482131534897326,0.00482131534897326,11573,0.9290960707048631,0.22056363402393514,0.23570407433881344,0.2269020722675245
GSE250136,mast,sample_single_cell,Nol7,H,Morphotypeneural_bias,9.952568251933997e-10,NA,NA,NA,NA,0.25819727086657096,0.25819727086657096,11573,3.6331583536713e-8,0.944537382576245,0.952108649035025,0.9477070397246952
